id,label,size,statuses_count,followers_count,friends_count,listed_count,favourites_count,klout_score,klout_score_bucket,kred_influence,kred_outreach,indegree,outdegree,degree,weighted degree,weighted indegree,weighted outdegree,eccentricity,closnesscentrality,betweenesscentrality,eigencentrality,newClusteringCoefficient,clustering,componentnumber,strongcompnum,pageranks,authority,hub,modularity_class
22331578,LabradorCrys,10.0,10.0,29.0,42.0,0.0,1.0,17.328720449060825,10-19,49.0,1.0,0,2,2,2.0,0.0,2.0,7.0,3.3984799131378938,0.0,0.0,0.5,1.0,0,60,4.766339181938244E-5,0.0,6.8570175E-6,147
492059038,Newbie50001,10.0,6.0,1.0,44.0,0.0,0.0,10.670858637579528,10-19,21.0,3.0,0,2,2,2.0,0.0,2.0,8.0,3.6015200868621062,0.0,0.0,0.0,0.0,0,61,4.766339181938244E-5,0.0,6.8570175E-6,182
127551326,packermanno,10.0,13.0,5.0,109.0,0.0,0.0,16.202198876735622,10-19,25.0,1.0,0,1,1,1.0,0.0,1.0,8.0,3.6178067318132463,0.0,0.0,0.0,0.0,0,62,4.766339181938244E-5,0.0,6.8570175E-6,182
59767832,kgallag1,10.0,7.0,6.0,48.0,0.0,1.0,16.526237832417294,10-19,15.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,63,4.766339181938244E-5,0.0,0.0,0
255817854,glamrgirll,10.0,150.0,33.0,258.0,0.0,3.0,13.412968390417667,10-19,256.0,4.0,0,3,3,3.0,0.0,3.0,7.0,3.6601520086862105,0.0,0.0,0.16666666666666666,0.16666667,0,64,4.766339181938244E-5,0.0,6.8570175E-6,175
1269887706,JorgeCanadiense,10.0,2.0,1.0,16.0,0.0,0.0,13.48965768791399,10-19,42.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,65,4.766339181938244E-5,0.0,0.0,1
362903520,bctweetster,10.0,28.0,9.0,145.0,0.0,1.0,21.774456126075535,20-29,317.0,3.0,1,23,24,24.0,1.0,23.0,7.0,2.7838522809558293,1.9140375180805564,6.286103338361156E-4,0.2463768115942029,0.3786232,0,59,4.95773834142679E-5,1.3549677E-5,1.3714035E-5,182
307963985,RayMartin2,10.0,1.0,4.0,0.0,0.0,0.0,,,4.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,66,4.766339181938244E-5,0.0,0.0,2
937513957,adamdasilva3,10.0,4.0,0.0,2.0,0.0,0.0,10.0,10-19,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,67,4.766339181938244E-5,0.0,0.0,3
517159398,Crimethought,10.0,13.0,21.0,0.0,0.0,29.0,31.198422259339964,30-39,535.0,5.0,8,0,8,8.0,8.0,0.0,0.0,0.0,0.0,0.008717650427026663,0.17857142857142858,0.2857143,0,2,6.616197573966478E-5,6.0973543E-5,0.0,77
1268250757,JillianLCurtin,10.0,2.0,4.0,13.0,0.0,0.0,14.151882817248719,10-19,25.0,1.0,3,5,8,8.0,3.0,5.0,7.0,2.934829833454019,3164.694543826549,9.85628705219148E-4,0.08928571428571429,0.35,0,59,7.951779905851463E-5,2.7099353E-5,2.742807E-5,77
1200867362,RhinehartbslShe,10.0,19.0,3.0,89.0,0.0,0.0,,,7.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,68,4.766339181938244E-5,0.0,0.0,4
1267034376,antpao6312,10.0,2.0,4.0,41.0,0.0,1.0,15.439557687619086,10-19,116.0,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,69,4.766339181938244E-5,0.0,0.0,5
1274297383,smiling_2002,10.0,5.0,0.0,175.0,0.0,0.0,10.0,10-19,0.0,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,70,4.766339181938244E-5,0.0,0.0,6
1072032300,ikwew_III,10.0,18672.0,834.0,1267.0,9.0,12947.0,55.49126536214445,50-59,755.0,8.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,71,4.766339181938244E-5,0.0,0.0,7
1204850634,FrantzztiDaphin,10.0,18.0,3.0,74.0,0.0,0.0,10.670858637579528,10-19,7.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,72,4.766339181938244E-5,0.0,0.0,8
30483902,loganclyburne,10.0,54.0,14.0,124.0,0.0,2.0,21.695676186414502,20-29,218.0,3.0,0,1,1,1.0,0.0,1.0,8.0,3.670647846543612,0.0,0.0,0.0,0.0,0,73,4.766339181938244E-5,0.0,6.8570175E-6,175
493595072,ChrisWilson630,10.0,4.0,53.0,14.0,1.0,0.0,34.13032059339325,30-39,371.0,1.0,7,13,20,20.0,7.0,13.0,7.0,3.0901520637219404,119.66186768474027,0.005296155011415505,0.1868421052631579,0.35833332,0,59,9.505218721750643E-5,5.4198706E-5,5.485614E-5,182
1242788588,gharold3,10.0,5.0,1.0,9.0,0.0,0.0,14.937085683541852,10-19,71.0,1.0,0,1,1,1.0,0.0,1.0,7.0,3.5946435034382915,0.0,0.0,0.0,0.0,0,74,4.766339181938244E-5,0.0,6.8570175E-6,175
274353837,Democracyeh101,10.0,1.0,288.0,904.0,98.0,0.0,31.207771465432884,30-39,327.0,3.0,11,42,53,53.0,11.0,42.0,6.0,2.431933381607531,312.17884166021753,0.029405874643530904,0.13316400580551524,0.32694542,0,59,1.1346266690960936E-4,8.129806E-5,8.228421E-5,77
29024261,andyingy,10.0,2697.0,302.0,949.0,2.0,1126.0,49.12701343800683,40-49,636.0,7.0,5,0,5,5.0,5.0,0.0,0.0,0.0,0.0,0.0033818366565720173,0.1,0.2,0,4,5.5869548929473745E-5,4.064903E-5,0.0,77
1263738432,Test4Echoes,10.0,1.0,0.0,31.0,0.0,0.0,11.063285783848436,10-19,2.0,2.0,1,38,39,39.0,1.0,38.0,7.0,2.612599565532223,7.79763608556629,8.954691059171172E-4,0.3333333333333333,0.47300944,0,59,5.0105976990949156E-5,1.3549677E-5,1.3714035E-5,25
140559917,Queendavidg,10.0,7037.0,73.0,79.0,2.0,12.0,22.55781409799704,20-29,580.0,7.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,75,4.766339181938244E-5,0.0,0.0,9
1069600106,mikehammer2013,10.0,751.0,12.0,0.0,0.0,0.0,35.04995531691064,30-39,615.0,5.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,76,4.766339181938244E-5,0.0,0.0,10
1268953286,barry8ronald,10.0,0.0,0.0,14.0,0.0,0.0,,,0.0,0.0,0,1,1,1.0,0.0,1.0,8.0,3.6178067318132463,0.0,0.0,0.0,0.0,0,77,4.766339181938244E-5,0.0,6.8570175E-6,182
608237534,corykanderson,10.0,295.0,88.0,169.0,3.0,2.0,36.87877445117651,30-39,484.0,4.0,5,8,13,13.0,5.0,8.0,7.0,2.8750905141202026,1529.5998829088785,0.006369706306246091,0.10256410256410256,0.375,0,59,9.713191175248207E-5,4.064903E-5,4.1142106E-5,175
993993534,RobertBaillieul,10.0,144.0,14.0,6.0,1.0,3.0,23.55168599937793,20-29,266.0,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,78,4.766339181938244E-5,0.0,0.0,11
273283728,djvanbc,10.0,12.0,79.0,678.0,0.0,3.0,29.72463509358552,20-29,462.0,5.0,3,0,3,3.0,3.0,0.0,0.0,0.0,0.0,0.007840417143095847,0.3333333333333333,0.6666667,0,3,5.976658347444207E-5,2.7099353E-5,0.0,182
593051958,CorentinDen,10.0,4369.0,217.0,167.0,0.0,286.0,41.62402790236403,40-49,694.0,6.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,79,4.766339181938244E-5,0.0,0.0,12
1283039702,move_GTHA,10.0,39.0,9.0,121.0,0.0,0.0,28.532688056979012,20-29,154.0,3.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,80,4.766339181938244E-5,0.0,0.0,13
1298696424,3f127riejuzji91,10.0,0.0,0.0,0.0,0.0,2.0,10.0,10-19,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,81,4.766339181938244E-5,0.0,0.0,14
1298749087,oleg_dm_8857434,10.0,1.0,0.0,0.0,0.0,1.0,10.0,10-19,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,82,4.766339181938244E-5,0.0,0.0,15
1238329170,ScoMo68,10.0,82.0,5.0,43.0,0.0,0.0,34.55673039698824,30-39,483.0,4.0,0,1,1,1.0,0.0,1.0,7.0,3.7759681505609843,0.0,0.0,0.0,0.0,0,83,4.766339181938244E-5,0.0,6.8570175E-6,175
615325412,nb_jag,10.0,22.0,8.0,9.0,0.0,0.0,20.894812898411416,20-29,119.0,3.0,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.001635234924211186,0.0,0.0,0,1,5.1696329636813506E-5,1.3549677E-5,0.0,25
57057185,bigbodypresents,10.0,24765.0,505.0,730.0,12.0,1051.0,50.116867834421306,50-59,738.0,8.0,13,14,27,27.0,13.0,14.0,7.0,2.9612599565532225,152.7687886316231,0.012408512756063868,0.11965811965811966,0.3888889,0,59,1.1555994294930295E-4,9.484774E-5,9.599824E-5,147
1310794578,justwatchmeCA,10.0,1.0,0.0,14.0,0.0,0.0,10.0,10-19,0.0,0.0,0,5,5,5.0,0.0,5.0,7.0,3.2363373145132104,0.0,0.0,0.25,0.25,0,84,4.766339181938244E-5,0.0,6.8570175E-6,175
166402475,colewhogan,10.0,9384.0,1038.0,1961.0,32.0,22.0,48.657903368439804,40-49,720.0,7.0,111,240,351,351.0,111.0,240.0,6.0,2.173787110789283,18788.836547808747,0.16887011893211806,0.08862026862026862,0.20567887,0,59,6.29223042696463E-4,7.587819E-4,7.6798594E-4,175
24261516,SussanneS,10.0,2238.0,472.0,1083.0,18.0,29.0,45.76294870214581,40-49,611.0,6.0,73,120,193,193.0,73.0,120.0,6.0,2.3106444605358436,2536.5570654257526,0.09557039339384575,0.09321027633851468,0.34015152,0,59,3.192074059711126E-4,5.0133804E-4,5.074193E-4,182
842408154,NormaBlissett,10.0,262.0,102.0,92.0,7.0,3.0,39.57252421204733,30-39,444.0,4.0,31,13,44,44.0,31.0,13.0,7.0,2.8077480086893556,1193.7027995546975,0.024179823334523592,0.17389006342494714,0.42689076,0,59,1.4384270836633714E-4,2.1679483E-4,2.1942456E-4,182
219492211,Aclark_2,10.0,13411.0,701.0,511.0,0.0,25.0,43.43953628462043,40-49,762.0,7.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,85,4.766339181938244E-5,0.0,0.0,16
361195351,bsichel,10.0,1946.0,470.0,749.0,20.0,40.0,49.10054419300801,40-49,673.0,6.0,39,81,120,120.0,39.0,81.0,6.0,2.3501086169442433,5141.592834973555,0.05517775011682491,0.10693277310924369,0.2875383,0,59,2.601041560847611E-4,2.7099354E-4,2.6056665E-4,147
278940186,allforjury,10.0,26445.0,982.0,2001.0,13.0,79.0,39.72228429450835,30-39,769.0,8.0,1,6,7,7.0,1.0,6.0,7.0,2.988052136133237,0.2516116300271666,4.1089306688619137E-4,0.23809523809523808,0.53333336,0,59,5.016171577845109E-5,1.3549677E-5,1.3714035E-5,175
322089533,FAQMP,10.0,4775.0,1931.0,2006.0,41.0,2.0,52.736842891958915,50-59,732.0,7.0,270,255,525,525.0,270.0,255.0,6.0,2.0847212165097755,65843.19771340588,0.29488174574064524,0.020672482733551437,0.11532791,0,59,0.0010162443336573302,0.0018359812,0.0018582518,77
472286193,ChrisKirouac,10.0,52880.0,488.0,819.0,10.0,11425.0,56.91732032553143,50-59,748.0,9.0,60,81,141,141.0,60.0,81.0,6.0,2.4250543084721214,2101.560989148478,0.06210132343785016,0.08181357649442755,0.31111112,0,59,1.9553454996635731E-4,4.1326514E-4,4.1827807E-4,77
19103646,djclimenhaga,10.0,2596.0,2243.0,1529.0,71.0,2.0,54.88189671206989,50-59,755.0,6.0,170,116,286,286.0,170.0,116.0,6.0,2.2527154236060825,14414.483821549251,0.17200097828454522,0.0650104281683229,0.17089371,0,59,7.696350538091185E-4,0.0011584973,0.00117255,175
113953933,jordangrondin,10.0,422.0,123.0,761.0,0.0,8.0,40.707386705827496,40-49,558.0,5.0,11,67,78,78.0,11.0,67.0,7.0,2.3399710354815353,214.64740035777135,0.015207889185117549,0.17216117216117216,0.34056988,0,59,7.486086994520558E-5,8.129806E-5,8.228421E-5,175
467013270,BobMunroeLawyer,10.0,2201.0,1987.0,1871.0,39.0,12.0,50.681724454157994,50-59,687.0,5.0,22,20,42,42.0,22.0,20.0,6.0,2.522085445329471,2151.9839209129645,0.020416521746081308,0.02148664343786295,0.121212125,0,59,1.2973313872764936E-4,1.5582128E-4,1.577114E-4,175
422773751,softgrasswalker,10.0,54415.0,762.0,572.0,18.0,152.0,43.30435608332914,40-49,758.0,9.0,127,61,188,188.0,127.0,61.0,6.0,2.506154960173787,4150.040220698985,0.15803792875190917,0.09702468995335078,0.2595668,0,59,4.1116401899866494E-4,8.671793E-4,8.7769824E-4,77
1072009236,Polkameister,10.0,2546.0,113.0,135.0,1.0,1.0,51.69237169872611,50-59,699.0,6.0,27,21,48,48.0,27.0,21.0,7.0,2.721216509775525,3275.262538651258,0.015945067473321535,0.12145390070921985,0.27192983,0,59,2.0234056818619866E-4,1.8969548E-4,1.8513948E-4,175
1243862612,michel_loiselle,10.0,31.0,9.0,51.0,0.0,0.0,26.37290886715509,20-29,186.0,1.0,0,2,2,2.0,0.0,2.0,7.0,3.7748823742309083,0.0,0.0,0.0,0.0,0,86,4.766339181938244E-5,0.0,6.8570175E-6,175
12034642,davidakin,10.0,51985.0,17777.0,3063.0,1222.0,122.0,71.56843081314678,70-79,918.0,8.0,798,270,1068,1068.0,798.0,270.0,6.0,2.1440984793627806,204028.7136001136,0.8705224875995478,0.0376234252638747,0.0815161,0,59,0.005784905687447608,0.005413096,0.0054444717,175
16116073,braedencaley,10.0,4331.0,2932.0,2882.0,159.0,1.0,49.38169005292585,40-49,731.0,7.0,170,233,403,403.0,170.0,233.0,6.0,2.1734250543084723,27785.396679324913,0.24058644402020932,0.0632445711887214,0.19351508,0,59,0.0011687353845075132,0.0011584973,0.00117255,175
100689906,Chan_ing,10.0,12740.0,189.0,141.0,8.0,1.0,44.8134183090287,40-49,739.0,8.0,6,10,16,16.0,6.0,10.0,7.0,3.06480811006517,32.87298062474219,0.00834639196373951,0.175,0.43589744,0,59,9.447227241068669E-5,4.742387E-5,4.799912E-5,175
159282071,rezboi39,10.0,16019.0,434.0,1176.0,5.0,42.0,44.59392241008248,40-49,685.0,8.0,14,53,67,67.0,14.0,53.0,6.0,2.4503982621288922,3716.09756514841,0.017506627720597013,0.10719131614654002,0.24201742,0,59,9.964833946133632E-5,1.0162257E-4,1.02855265E-4,175
383397053,Dwhitney0405,10.0,3155.0,364.0,293.0,1.0,879.0,42.038730828646344,40-49,686.0,6.0,3,2,5,5.0,3.0,2.0,3.0,1.8571428571428572,11.0,2.5190276274122974E-4,0.05,0.33333334,18,88,3.4874522306972786E-4,2.7099353E-5,2.742807E-5,39
269963819,Danthenewsman,10.0,2153.0,293.0,204.0,16.0,0.0,45.67399002367474,40-49,643.0,5.0,12,18,30,30.0,12.0,18.0,6.0,2.6951484431571324,405.4540306853125,0.01871558086930624,0.15402298850574714,0.34666666,0,59,1.2612313122272787E-4,8.80729E-5,8.914123E-5,175
27161840,HamBaconTomato,10.0,10095.0,1177.0,1352.0,61.0,14.0,45.93647771751507,40-49,703.0,7.0,70,82,152,152.0,70.0,82.0,6.0,2.503982621288921,3036.0102591366185,0.11286556222932613,0.11890031369815267,0.36585137,0,59,4.4692647625749264E-4,4.8101353E-4,4.8684824E-4,175
455831687,rafinhaahtg,10.0,738.0,540.0,1441.0,1.0,24.0,30.909413308659296,30-39,459.0,4.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,89,4.766339181938244E-5,0.0,0.0,17
433867215,JehCOh13,10.0,3554.0,401.0,541.0,3.0,1019.0,44.31885091822093,40-49,710.0,6.0,36,54,90,90.0,36.0,54.0,6.0,2.4047791455467054,2200.1386008932063,0.03674959131407302,0.05605493133583021,0.21717171,0,59,1.6072776835573363E-4,2.5066902E-4,2.5370964E-4,77
1264595090,BradenHutchinso,10.0,6.0,12.0,53.0,0.0,0.0,17.799891089045722,10-19,55.0,1.0,0,7,7,7.0,0.0,7.0,7.0,3.049221860296779,0.0,0.0,0.2857142857142857,0.35714287,0,90,4.766339181938244E-5,0.0,6.8570175E-6,175
16324671,GlenkArthur,10.0,6017.0,470.0,622.0,18.0,22.0,52.286711049103616,50-59,700.0,7.0,25,38,63,63.0,25.0,38.0,6.0,2.618030412744388,536.5523293407081,0.02968501988687799,0.12160778289810548,0.3159112,0,59,1.5944006856597785E-4,1.761458E-4,1.7828245E-4,182
469733877,justmarkermcd,10.0,1247.0,66.0,190.0,0.0,141.0,32.01768033261182,30-39,577.0,5.0,1,7,8,8.0,1.0,7.0,7.0,3.0771180304127443,0.13187595668539986,0.001112783394675727,0.23214285714285715,0.45238096,0,59,5.1386237885896697E-5,1.3549677E-5,1.3714035E-5,175
35303265,zoe_ferry,10.0,7764.0,986.0,1476.0,28.0,148.0,65.66525454949762,60-69,704.0,7.0,48,85,133,133.0,48.0,85.0,6.0,2.4272266473569877,1723.7520335946228,0.057059202345095365,0.11671223513328777,0.33471444,0,59,2.6942568556629E-4,3.3196708E-4,3.2913685E-4,175
296350580,KevinROKeefe,10.0,598.0,93.0,89.0,3.0,0.0,42.177148732299855,40-49,407.0,3.0,19,11,30,30.0,19.0,11.0,6.0,2.790731354091238,32.663672678984845,0.025493796476610632,0.12528735632183907,0.43333334,0,59,1.0436715500158385E-4,1.3549677E-4,1.3714035E-4,77
462908677,NLNDPCaucus,10.0,955.0,896.0,366.0,23.0,1.0,48.35922064008578,40-49,692.0,5.0,64,20,84,84.0,64.0,20.0,6.0,2.5999275887038378,1086.3604968570346,0.06072038610784606,0.13138267355134825,0.25472838,0,59,2.825551874916025E-4,4.403645E-4,4.4570613E-4,147
33082809,JoshLee_BAHoops,10.0,8830.0,771.0,1073.0,28.0,12.0,50.89556155772817,50-59,740.0,7.0,2,2,4,4.0,2.0,2.0,1.0,1.0,0.0,1.6551228476954845E-4,0.08333333333333333,1.0,20,91,3.177448371356425E-4,2.0324514E-5,2.0571053E-5,18
837000614,xryanhurdx,10.0,180.0,210.0,88.0,3.0,30.0,42.56641465214441,40-49,553.0,3.0,2,2,4,4.0,2.0,2.0,1.0,1.0,0.0,1.6551228476954845E-4,0.08333333333333333,1.0,20,91,3.177448371356425E-4,2.0324514E-5,2.0571053E-5,18
21622781,MikeSeager,10.0,5705.0,1790.0,2003.0,31.0,107.0,50.587163532066405,50-59,669.0,7.0,36,42,78,78.0,36.0,42.0,7.0,2.781679942070963,937.1478870530391,0.017396797854362836,0.07392607392607392,0.32624114,0,59,1.9768716344129462E-4,2.5066902E-4,2.5370964E-4,175
215367878,WotherspoonT,10.0,2509.0,1989.0,2141.0,54.0,2.0,52.124785158736636,50-59,730.0,6.0,113,131,244,244.0,113.0,131.0,6.0,2.3030412744388125,26628.352072378097,0.13499040391391445,0.05513391351278419,0.22049809,0,59,5.607435369158317E-4,7.7233155E-4,7.817E-4,25
131647033,gotta_be_kd_03,10.0,839.0,132.0,440.0,0.0,122.0,30.93653879362037,30-39,435.0,5.0,2,6,8,8.0,2.0,6.0,7.0,2.9359160028964517,3.1117161916671874,0.004694482338879967,0.07142857142857142,0.2,0,59,5.498142947186374E-5,2.0324514E-5,2.0571053E-5,77
237404095,dardsa,10.0,1447.0,25.0,231.0,0.0,20.0,27.669273376500882,20-29,442.0,5.0,0,19,19,19.0,0.0,19.0,6.0,2.6666666666666665,0.0,0.0,0.3391812865497076,0.50584793,0,92,4.766339181938244E-5,0.0,6.8570175E-6,175
32521071,BrewsterHoops,10.0,9524.0,4723.0,1147.0,85.0,69.0,58.950407805440264,50-59,778.0,8.0,2,2,4,4.0,2.0,2.0,1.0,1.0,0.0,1.6551228476954845E-4,0.08333333333333333,1.0,20,91,3.177448371356425E-4,2.0324514E-5,2.0571053E-5,18
1083627469,Ibrah_OvaarMarz,10.0,2324.0,67.0,94.0,0.0,71.0,43.51336483862093,40-49,627.0,6.0,2,7,9,9.0,2.0,7.0,7.0,3.120926864590876,2.6694555221061584,0.006016564123011159,0.1388888888888889,0.26190478,0,59,7.557231922891159E-5,2.0324514E-5,2.0571053E-5,25
1203545232,KovachrfjCameli,10.0,18.0,3.0,60.0,0.0,0.0,,,6.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,93,4.766339181938244E-5,0.0,0.0,19
261999441,philippejohnson,10.0,321.0,168.0,600.0,2.0,1.0,41.707879264909124,40-49,537.0,4.0,37,90,127,127.0,37.0,90.0,6.0,2.4047791455467054,876.8949625703724,0.05633469792224418,0.14741907261592302,0.34961864,0,59,1.781277364177958E-4,2.5744384E-4,2.6056665E-4,25
158502985,GlobalRegina,10.0,8929.0,5481.0,856.0,134.0,3.0,47.25571953034961,40-49,772.0,6.0,37,14,51,51.0,37.0,14.0,7.0,2.9402606806661837,883.7036673000288,0.023292539175696837,0.08392156862745098,0.20060976,0,59,2.5081015454382567E-4,2.5744384E-4,2.6056665E-4,25
1012702262,JoelFromYEG,10.0,220.0,125.0,425.0,2.0,192.0,39.82817684024462,30-39,556.0,4.0,13,41,54,54.0,13.0,41.0,7.0,2.5249818971759597,517.6080798884819,0.009052973160799128,0.11635220125786164,0.286295,0,59,1.0304512741505502E-4,9.484774E-5,9.599824E-5,175
71390388,AlbertaAltruist,10.0,17346.0,1017.0,140.0,41.0,0.0,58.288773738213315,50-59,774.0,8.0,61,20,81,81.0,61.0,20.0,7.0,2.6980448950036204,256.3120460335702,0.04370687203044636,0.14166666666666666,0.29688832,0,59,2.8939693906534505E-4,4.2003999E-4,4.2513508E-4,175
18117300,Proud_Canadian1,10.0,28828.0,1349.0,1676.0,73.0,178.0,46.235801137083875,40-49,780.0,8.0,83,79,162,162.0,83.0,79.0,6.0,2.3193338160753076,9759.84486548049,0.1154907531368021,0.05448201825013419,0.17889908,0,59,5.056655740108458E-4,5.690864E-4,5.759895E-4,175
117453967,Heather4Regina,10.0,2343.0,469.0,387.0,19.0,23.0,46.33884067281151,40-49,693.0,6.0,43,49,92,92.0,43.0,49.0,6.0,2.5300506879073135,722.6384120931044,0.05124371865733938,0.12183468705207835,0.4172131,0,59,2.27533092399461E-4,2.9809287E-4,3.0170876E-4,25
299816095,mpcharmaineborg,10.0,758.0,1079.0,100.0,76.0,2.0,50.291018003636054,50-59,663.0,4.0,225,33,258,258.0,225.0,33.0,7.0,2.609703113685735,2889.6870843682477,0.3431137268487847,0.1610713962537327,0.26590335,0,59,0.0012447885410791003,0.0015311134,0.001542829,25
1090069562,ellewist,10.0,1882.0,128.0,345.0,0.0,108.0,35.77687482803249,30-39,465.0,6.0,4,8,12,12.0,4.0,8.0,7.0,2.8750905141202026,36.30199064211007,0.0052207164253342845,0.12878787878787878,0.3888889,0,59,7.118719464547112E-5,3.3874192E-5,3.4285087E-5,175
487315919,nano4nia,10.0,20884.0,558.0,403.0,1.0,210.0,45.94167193749848,40-49,779.0,8.0,2,2,4,4.0,2.0,2.0,2.0,1.3333333333333333,0.0,1.6729007086290762E-4,0.08333333333333333,1.0,22,95,2.688948648460337E-4,2.0324514E-5,2.0571053E-5,126
959017472,PhilJFBoychuk,10.0,346.0,94.0,372.0,1.0,2.0,41.97021407173364,40-49,579.0,4.0,21,52,73,73.0,21.0,52.0,6.0,2.443881245474294,948.6012889239094,0.02184498867791089,0.12747336377473364,0.28523895,0,59,1.240134536521426E-4,1.4904643E-4,1.5085438E-4,25
279679549,JordanAGlass,10.0,22007.0,1410.0,1883.0,25.0,77.0,56.89571941902384,50-59,755.0,8.0,99,121,220,220.0,99.0,121.0,6.0,2.439536567704562,9187.637976811855,0.14868083723571607,0.11093814860938149,0.23841166,0,59,5.219727724529892E-4,6.774838E-4,6.857017E-4,175
16434993,aaronleewudrick,10.0,5243.0,532.0,517.0,20.0,0.0,53.981832215200036,50-59,739.0,7.0,49,66,115,115.0,49.0,66.0,6.0,2.433381607530775,1988.1124721882493,0.08297680397072768,0.13463005339435546,0.29698458,0,59,4.4544835598012714E-4,3.387419E-4,3.4285086E-4,175
1199927678,WaiteshztNancie,10.0,11.0,3.0,59.0,0.0,0.0,,,4.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,96,4.766339181938244E-5,0.0,0.0,20
258151604,bpond72,10.0,962.0,47.0,78.0,1.0,1.0,34.334040244166346,30-39,652.0,6.0,0,1,1,1.0,0.0,1.0,8.0,3.4618168657256607,0.0,0.0,0.0,0.0,0,97,4.766339181938244E-5,0.0,6.8570175E-6,175
325941616,SantiagoGuajard,10.0,8000.0,178.0,161.0,0.0,125.0,,,710.0,6.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,98,4.766339181938244E-5,0.0,0.0,21
28127520,Sultan_Sadat,10.0,787.0,413.0,2000.0,4.0,339.0,36.38721969180365,30-39,510.0,5.0,60,255,315,315.0,60.0,255.0,6.0,2.1372194062273713,7519.7055281194735,0.09577198176373662,0.12662015974117885,0.2553888,0,59,2.67436800369882E-4,4.1326514E-4,4.1827807E-4,25
47675200,tobicohen,10.0,2101.0,1510.0,359.0,90.0,2.0,49.27973659395733,40-49,691.0,4.0,148,59,207,207.0,148.0,59.0,6.0,2.5228095582910934,1679.1924064309762,0.29500332598479356,0.1348201303878805,0.30809748,0,59,0.0014213450352140937,0.0010094509,0.0010216956,175
996132241,AdeliaPorter1,10.0,42.0,5.0,263.0,0.0,0.0,17.442276003754756,10-19,8.0,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,99,4.766339181938244E-5,0.0,0.0,22
19557595,MPJulian,10.0,4141.0,5264.0,3580.0,335.0,22.0,55.66689431532486,50-59,773.0,7.0,638,452,1090,1090.0,638.0,452.0,6.0,1.998551774076756,167939.80177726163,0.7636989371849764,0.03570905047135239,0.11113412,0,59,0.003629462862221728,0.0043291217,0.004374777,25
216787361,DanBurritt,10.0,4408.0,2380.0,1324.0,101.0,147.0,54.41173472399445,50-59,750.0,7.0,90,49,139,139.0,90.0,49.0,7.0,2.6292541636495295,3183.1838991081713,0.07902647705410548,0.09430716296527995,0.19465895,0,59,5.932487963075106E-4,6.165103E-4,6.1027455E-4,182
390459554,CollinAnderson_,10.0,142.0,68.0,105.0,3.0,3.0,21.394887962063223,20-29,375.0,3.0,18,34,52,52.0,18.0,34.0,6.0,2.556118754525706,67.31961566330197,0.03456686789140442,0.2017345399698341,0.52115387,0,59,1.1776110412591159E-4,1.2872192E-4,1.3028333E-4,25
46286710,punditsguide,10.0,16501.0,8753.0,3882.0,456.0,3.0,64.50972007420006,60-69,779.0,8.0,765,488,1253,1253.0,765.0,488.0,6.0,1.997827661115134,274441.53435257653,0.8570727127929726,0.029408652460930825,0.08761783,0,59,0.005061677108563686,0.005189526,0.005190762,175
