id,label,size,statuses_count,followers_count,friends_count,listed_count,favourites_count,klout_score,klout_score_bucket,kred_influence,kred_outreach,indegree,outdegree,degree,weighted degree,weighted indegree,weighted outdegree,eccentricity,closnesscentrality,betweenesscentrality,eigencentrality,newClusteringCoefficient,clustering,componentnumber,strongcompnum,pageranks,authority,hub,modularity_class,interaction_count,knowledge_count
44207086,lynneakin,10.0,68.0,166.0,68.0,11.0,0.0,34.05937897342618,30-39,388.0,2.0,0,0,0,0.0,0.0,0.0,7.0,3.1221961834616674,0.0,0.003506187983859438,0.0,1.0,402,691,5.5712890053363746E-5,1.198308E-5,1.2138721E-5,406,1,0
229067990,KasTwits,10.0,1446.0,34.0,60.0,0.0,1.0,28.890068621753237,20-29,574.0,5.0,2,2,4,4.0,2.0,2.0,7.0,3.118513558754603,204.07343590611373,0.006450495182243036,0.0,0.0,397,685,5.418458924682215E-4,2.99577E-5,3.0346804E-5,407,0,0
266237186,EcoDivaNomi,10.0,1504.0,276.0,564.0,5.0,7.0,30.83495557564092,30-39,540.0,5.0,6,8,14,14.0,6.0,8.0,6.0,2.61700703046535,89.18867433783026,0.007275412142317544,0.03296703296703297,0.14285715,0,135,1.6577459540551365E-4,4.793232E-5,4.8554884E-5,469,0,0
59995883,mysafehomeca,10.0,1430.0,42.0,109.0,1.0,140.0,22.82402352582922,20-29,438.0,5.0,0,2,2,2.0,0.0,2.0,7.0,2.653163709407432,4.807268221203563,0.010971374985353863,0.0,0.0,0,692,5.5712890053363746E-5,3.594924E-5,3.6416164E-5,263,0,1
53913259,gastongourde,10.0,5953.0,394.0,525.0,22.0,10.0,46.022245319712965,40-49,643.0,7.0,4,4,8,8.0,4.0,4.0,7.0,2.9514563106796117,104.45022729888669,0.00407501325394948,0.08928571428571429,0.45,0,135,1.5263496859223974E-4,3.594924E-5,3.6416164E-5,255,3,0
58321430,nickofthenorth,10.0,2583.0,426.0,870.0,14.0,4.0,41.06310871974611,40-49,637.0,6.0,12,16,28,28.0,12.0,16.0,7.0,2.6859725477067293,315.12875447557303,0.025954672661864138,0.047619047619047616,0.19607843,0,135,2.7694635968175067E-4,1.3181388E-4,1.3352593E-4,279,15,0
405207165,PaddyMcHenry_7,10.0,7931.0,485.0,588.0,0.0,119.0,42.106074726660985,40-49,715.0,7.0,5,7,12,12.0,5.0,7.0,2.0,1.3,5.833333333333333,3.983746533075728E-4,0.15151515151515152,0.4642857,2,263,1.6078497164494E-4,3.594924E-5,3.6416164E-5,440,4,0
415064973,RyanMcC955,10.0,4036.0,397.0,601.0,0.0,563.0,42.376581304091175,40-49,708.0,7.0,7,8,15,15.0,7.0,8.0,2.0,1.2,13.333333333333334,5.515612844792898E-4,0.13333333333333333,0.42222223,2,263,1.9237910264618968E-4,4.793232E-5,4.8554884E-5,440,11,0
423717475,Natalie_kelly_,10.0,2270.0,432.0,483.0,0.0,137.0,38.78107643516722,30-39,672.0,6.0,4,5,9,9.0,4.0,5.0,2.0,1.5,2.583333333333333,3.201507321950349E-4,0.125,0.6,2,263,1.1728521782543552E-4,2.99577E-5,3.0346804E-5,440,13,0
63050686,ryanrutley,10.0,7208.0,419.0,410.0,18.0,298.0,48.66472606070873,40-49,698.0,7.0,8,7,15,15.0,8.0,7.0,7.0,2.910277870773351,94.88357530164137,0.009064199034737772,0.03333333333333333,0.11818182,0,135,2.09364208090093E-4,7.189848E-5,7.283233E-5,469,7,0
606430476,kierakerr12,10.0,171.0,95.0,115.0,0.0,22.0,24.21062880407574,20-29,466.0,3.0,2,2,4,4.0,2.0,2.0,3.0,1.9,0.0,1.6547046095682466E-4,0.08333333333333333,1.0,2,263,9.567708016993205E-5,1.797462E-5,1.8208082E-5,440,1,0
17193885,MatusStraznicky,10.0,2866.0,206.0,260.0,15.0,161.0,30.498802515989055,30-39,502.0,4.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403,693,5.5712890053363746E-5,0.0,0.0,408,1,0
293082921,bowman_law,10.0,1086.0,972.0,1944.0,32.0,126.0,43.55573850371274,40-49,616.0,5.0,19,19,38,38.0,19.0,19.0,7.0,2.586876464680281,2654.1445143549,0.03490453458042234,0.017780938833570414,0.044334974,0,135,6.176947876507038E-4,1.8573774E-4,1.8815018E-4,309,10,0
497122064,Silviaa_mg,10.0,5513.0,238.0,197.0,0.0,32.0,43.13503509847648,40-49,715.0,6.0,5,4,9,9.0,5.0,4.0,2.0,1.2,0.5,4.0157977950504276E-4,0.125,0.9,209,415,3.9585341607340256E-4,3.594924E-5,3.6416164E-5,409,113,0
548472253,miriam_fdezgar,10.0,1677.0,197.0,179.0,0.0,1.0,41.83771742059261,40-49,671.0,5.0,5,5,10,10.0,5.0,5.0,1.0,1.0,0.75,4.0157977950504276E-4,0.1,0.85,209,415,4.1023250265581363E-4,3.594924E-5,3.6416164E-5,409,110,0
49989431,NOtoGMOs,10.0,13157.0,2608.0,1738.0,173.0,144.0,53.94575503556201,50-59,722.0,8.0,7,8,15,15.0,7.0,8.0,6.0,2.530967525945765,547.933087047359,0.04362957121220698,0.014285714285714285,0.055555556,0,135,1.401893403494236E-4,1.5578004E-4,1.5780337E-4,255,11,1
158852785,Mental_Radio,10.0,2190.0,330.0,210.0,12.0,2.0,46.554688221627345,40-49,674.0,6.0,18,9,27,27.0,18.0,9.0,7.0,2.8326079678607297,445.93791287288434,0.02276073369829955,0.04700854700854701,0.14327486,0,135,5.232951224751797E-4,1.497885E-4,1.5173401E-4,279,67,0
85647456,NotSoLogical,10.0,35148.0,79.0,135.0,2.0,666.0,34.21765982775175,30-39,768.0,7.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404,694,5.5712890053363746E-5,0.0,0.0,410,1,0
473482276,BradLafortune,10.0,3829.0,463.0,876.0,12.0,283.0,48.516360638622054,40-49,697.0,7.0,58,75,133,133.0,58.0,75.0,6.0,2.260127217944426,10328.375417059819,0.09588783789924314,0.026030986557302346,0.10431972,0,135,9.752130589629003E-4,5.452301E-4,5.5231183E-4,53,55,0
151579206,justinreist,10.0,1214.0,334.0,688.0,13.0,57.0,51.49101314670238,50-59,589.0,5.0,14,15,29,29.0,14.0,15.0,7.0,2.5182457315031805,1320.634666295144,0.029231161533308864,0.020935960591133004,0.078947365,0,135,3.711742977789485E-4,1.3780541E-4,1.395953E-4,309,2,1
197113002,anilainyyc,10.0,4197.0,656.0,304.0,18.0,19.0,40.98493714571509,40-49,692.0,7.0,11,10,21,21.0,11.0,10.0,7.0,3.0184131235353195,32.93166240972092,0.012481314335742021,0.08333333333333333,0.4318182,0,135,3.4959698565674386E-4,1.0185618E-4,1.0317913E-4,53,4,0
55149881,icelos,10.0,13016.0,138.0,115.0,8.0,110.0,41.545903362713666,40-49,596.0,8.0,1,0,1,1.0,1.0,0.0,7.0,2.9892869099430865,0.07416853340618965,0.01028581985952642,0.0,0.6666667,0,126,6.645253607586398E-5,3.594924E-5,3.6416164E-5,263,4,0
116841782,1000daysoframen,10.0,24486.0,1563.0,1537.0,43.0,1143.0,57.45232622921454,50-59,766.0,8.0,9,12,21,21.0,9.0,12.0,7.0,3.0940743220622697,260.1594840914152,0.0024147464046126964,0.03571428571428571,0.1969697,0,135,2.107048436737644E-4,5.99154E-5,6.069361E-5,66,35,0
415063003,BestShaneEver,10.0,927.0,62.0,213.0,1.0,70.0,27.503864553863565,20-29,550.0,5.0,2,6,8,8.0,2.0,6.0,6.0,2.508536993639103,420.1676815156736,0.018808828924734285,0.0,0.0,0,135,7.733374665804254E-5,5.392386E-5,5.4624245E-5,263,0,0
265049085,Sliik07,10.0,1706.0,52.0,51.0,0.0,11.0,33.043127284067566,30-39,506.0,4.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405,695,5.5712890053363746E-5,0.0,0.0,411,1,0
200187558,NorthPoleHoops,10.0,19350.0,4143.0,196.0,39.0,177.0,47.91921420599294,40-49,846.0,8.0,8,2,10,10.0,8.0,2.0,3.0,2.142857142857143,21719.866666666665,0.0011927961191527108,0.1,0.18055555,0,105,3.010093737545496E-4,5.392386E-5,5.4624245E-5,436,76,0
14522779,rockermom53,10.0,17344.0,908.0,1991.0,19.0,1016.0,58.37307443510129,50-59,774.0,8.0,5,9,14,14.0,5.0,9.0,7.0,2.971543354536324,89.6165279648434,6.707366013635812E-4,0.016483516483516484,0.055555556,0,135,1.2584779985361867E-4,3.594924E-5,3.6416164E-5,66,35,0
305894011,Deb_Libby,10.0,17384.0,707.0,817.0,25.0,742.0,44.55799104471391,40-49,774.0,8.0,6,8,14,14.0,6.0,8.0,7.0,3.0274522932708403,118.93075987974173,0.0013687469099883825,0.01098901098901099,0.071428575,0,135,1.3291618045040366E-4,4.194078E-5,4.2485524E-5,66,6,0
261024394,tylermcghie,10.0,103.0,90.0,275.0,5.0,12.0,34.959336240014196,30-39,436.0,3.0,1,3,4,4.0,1.0,3.0,4.0,2.5555555555555554,8.0,7.49471721243357E-5,0.08333333333333333,0.16666667,0,696,1.3576583847478487E-4,1.198308E-5,1.2138721E-5,436,6,0
287241249,FonsecaSFC,10.0,411.0,130.0,155.0,0.0,1.0,38.64713450603304,30-39,609.0,4.0,4,4,8,8.0,4.0,4.0,2.0,1.2,0.25,3.2341590948101786E-4,0.10714285714285714,0.9166667,209,415,3.36823313679043E-4,2.99577E-5,3.0346804E-5,409,44,0
72182988,Mayssia,10.0,47576.0,1083.0,1984.0,29.0,1040.0,44.34218503977739,40-49,767.0,9.0,4,13,17,17.0,4.0,13.0,6.0,2.4636759290257784,946.0161003060658,0.020300482646760414,0.014705882352941176,0.03846154,0,135,1.2208181766288373E-4,6.590694E-5,6.6762965E-5,263,11,0
1066611444,oharaxx,10.0,25.0,65.0,167.0,0.0,0.0,20.14110793807297,20-29,197.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406,697,5.5712890053363746E-5,0.0,0.0,412,0,0
29620023,benrachinger,10.0,8896.0,396.0,437.0,6.0,1036.0,65.24675440679783,60-69,695.0,8.0,3,2,5,5.0,3.0,2.0,7.0,2.9199866086374286,55.10313103353936,0.004332069459514458,0.1,0.16666667,0,135,9.453385792289317E-5,2.99577E-5,3.0346804E-5,263,24,0
275793678,Pentoth,10.0,843.0,90.0,252.0,0.0,38.0,22.34800752805677,20-29,540.0,5.0,0,2,2,2.0,0.0,2.0,6.0,2.5249414127887513,32.80983164113452,0.013840232875642167,0.0,0.0,0,698,5.5712890053363746E-5,3.594924E-5,3.6416164E-5,73,2,0
27674307,JillyKaren,10.0,2427.0,156.0,518.0,3.0,123.0,36.59419006859375,30-39,616.0,6.0,0,1,1,1.0,0.0,1.0,7.0,2.9096385542168677,0.0,0.0,0.0,0.3,0,699,5.5712890053363746E-5,0.0,6.0693606E-6,263,1,0
259128842,beesenitch,10.0,4140.0,162.0,261.0,1.0,43.0,46.75488337147035,40-49,699.0,6.0,7,10,17,17.0,7.0,10.0,7.0,2.9879477736859728,41.97086698396247,0.0035157921029477833,0.11029411764705882,0.24175824,0,135,1.5075254886258067E-4,5.99154E-5,6.069361E-5,53,11,0
234952524,RaiBecca,10.0,17403.0,308.0,188.0,2.0,106.0,47.44063606198112,40-49,739.0,7.0,4,5,9,9.0,4.0,5.0,6.0,2.8181818181818183,255.8666666666667,3.289171872842554E-4,0.027777777777777776,0.2,38,176,3.29812696717495E-4,2.99577E-5,3.0346804E-5,413,17,0
424265689,maevalebrusq,10.0,10389.0,552.0,379.0,3.0,150.0,37.23975447367825,30-39,722.0,7.0,7,8,15,15.0,7.0,8.0,6.0,2.6363636363636362,102.8595238095238,5.988501214017372E-4,0.06666666666666667,0.48214287,38,176,4.51363157579145E-4,4.793232E-5,4.8554884E-5,413,10,0
378826663,CaptainWalbran,10.0,4035.0,520.0,1301.0,12.0,293.0,44.776774459771566,40-49,665.0,7.0,25,46,71,71.0,25.0,46.0,6.0,2.354871108135253,1733.5865657649929,0.0573457654451792,0.02374245472837022,0.08200355,0,135,5.262448070972387E-4,2.6362776E-4,2.6705186E-4,279,17,0
539865919,DonallPurvis,10.0,704.0,250.0,225.0,0.0,117.0,41.79285761761816,40-49,615.0,5.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407,700,5.5712890053363746E-5,0.0,0.0,414,13,0
18929837,musicbaum,10.0,37331.0,1317.0,1694.0,29.0,3715.0,55.10838427751511,50-59,785.0,9.0,14,14,28,28.0,14.0,14.0,7.0,2.681620354871108,473.9621541149193,0.018006431875831463,0.01455026455026455,0.0952381,0,135,3.1560591383052357E-4,1.2582233E-4,1.2745657E-4,53,42,0
100893562,5gatos,10.0,10094.0,392.0,945.0,9.0,400.0,46.2939882980616,40-49,721.0,7.0,9,21,30,30.0,9.0,21.0,6.0,2.4797455641111483,1981.7288124325805,0.014844315509061422,0.04252873563218391,0.13571429,0,135,2.852945729260949E-4,9.586464E-5,9.710977E-5,53,10,0
951839304,Omarheaps,10.0,1090.0,72.0,124.0,2.0,919.0,38.75376893046317,30-39,568.0,5.0,2,2,4,4.0,2.0,2.0,8.0,3.211248744559759,0.0,0.0010463995882318434,0.08333333333333333,1.0,0,135,6.83863980792437E-5,1.797462E-5,1.8208082E-5,263,4,0
559830210,lestebug10,10.0,10312.0,516.0,416.0,0.0,2465.0,35.20763111467149,30-39,740.0,7.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408,701,5.5712890053363746E-5,0.0,0.0,415,14,0
