Twitter ID,Score,Num Tweets,Num tweets including at least one term
16744001,0,109,0
458909421,0,199,0
186273990,0,201,0
1124513556,0,200,0
310425304,0,200,0
1230330985,1,22,1
247776029,0,201,0
32936416,6,200,6
19549528,0,200,0
15427232,5,200,5
21547158,1,200,1
14181214,0,202,0
541252471,1,202,1
561028136,0,199,0
148821315,0,200,0
42691701,0,200,0
39532535,0,200,0
273703828,0,200,0
224142741,0,209,0
607054668,0,200,0
201265978,0,199,0
751791666,0,200,0
302659496,0,192,0
1038618348,0,90,0
25849601,0,200,0
1228713486,0,200,0
486147303,0,200,0
16583536,6,202,6
117247943,0,61,0
623174642,2,200,2
16422863,1,203,1
182995976,2,214,2
488916603,0,200,0
43568344,1,200,1
879136458,0,194,0
198943825,0,201,0
298034083,0,200,0
952184484,0,105,0
138121045,0,199,0
861557418,0,200,0
342136282,0,200,0
123035624,0,199,0
415126004,2,199,2
13230662,0,200,0
122067786,10,200,10
34478789,0,204,0
189004642,0,58,0
22166737,0,200,0
15636921,1,185,1
484065654,0,200,0
312379410,0,200,0
46710447,5,200,5
32257133,7,200,7
46213096,0,201,0
22104519,0,201,0
14721346,0,197,0
270091796,1,199,1
43005927,0,201,0
221303153,1,201,1
449849480,0,200,0
16871500,0,195,0
257144150,0,199,0
203949424,0,188,0
49400099,1,201,1
919815234,0,131,0
16658644,12,200,12
35494350,0,200,0
233749323,0,201,0
1126806397,0,205,0
260559024,0,199,0
256099934,0,200,0
496253544,2,201,2
17435582,0,203,0
16616320,0,199,0
374184788,0,194,0
1267627562,0,111,0
379529949,0,201,0
275342624,0,200,0
248827135,0,200,0
463569382,0,199,0
110099532,0,104,0
732658308,0,106,0
707226692,0,79,0
398307307,0,200,0
741659616,0,200,0
372189219,0,201,0
22229462,4,201,4
147394203,0,200,0
34275728,0,199,0
21622781,0,202,0
190240891,0,200,0
340188238,0,72,0
858827341,4,168,3
21665234,4,202,3
1005209094,0,199,0
20565770,0,200,0
174416040,2,201,2
86378138,0,200,0
1098266563,0,200,0
66066925,0,200,0
287260619,6,207,6
361428694,0,201,0
381136617,0,200,0
405986825,1,190,1
514642261,0,200,0
628605608,0,200,0
43162451,0,200,0
371062289,0,200,0
267462180,0,196,0
408765727,0,200,0
22224357,1,200,1
103950335,0,203,0
18975909,0,200,0
293196522,0,199,0
17692961,6,200,6
205834289,0,201,0
170041767,0,201,0
610589750,0,201,0
398778457,15,200,15
37827784,0,200,0
271670918,2,88,2
322802999,0,200,0
267184794,3,200,3
60500762,0,200,0
1116102128,0,200,0
234140065,1,200,1
363497817,0,202,0
32444591,1,200,1
6563122,0,201,0
250164587,0,177,0
11582802,0,198,0
87247412,15,200,15
23698727,3,209,3
40756532,0,200,0
392538004,0,193,0
303665229,0,216,0
16831607,0,200,0
333016219,0,200,0
494454468,2,200,2
22329923,0,180,0
46396082,0,200,0
111120328,0,200,0
533253197,0,201,0
137444494,4,200,4
621924412,0,202,0
395452946,0,38,0
274818699,3,196,3
560765411,0,155,0
22733545,0,203,0
1153290691,0,201,0
18253198,1,200,1
1138077696,0,203,0
1218767424,0,201,0
107236815,1,198,1
121742777,0,198,0
109608296,0,200,0
926620136,2,199,2
22303151,0,202,0
244612695,1,207,1
494271016,0,200,0
852052230,0,201,0
878546018,1,201,1
351211110,1,199,1
14860927,1,200,1
362100154,0,201,0
556331089,0,201,0
52447427,19,200,19
256775505,4,199,4
390225936,18,200,17
21263260,3,200,3
365088087,0,200,0
16580153,2,200,2
20094273,0,201,0
188733067,3,202,3
71390388,3,202,3
284630825,4,203,4
125875248,8,200,8
37513164,1,201,1
473449200,1,205,1
939998528,0,200,0
1232241829,0,48,0
68966030,5,200,5
245212504,0,200,0
112372171,1,200,1
92651574,7,200,7
196717787,39,200,39
186602385,8,200,7
227150191,0,200,0
15782873,1,200,1
39234426,1,200,1
308865688,0,199,0
206255781,2,201,2
260827091,10,200,10
291497597,5,200,5
887825390,1,200,1
373244712,3,200,3
369088384,16,200,16
40950257,3,203,3
27525925,0,200,0
60637549,6,201,6
267902492,1,200,1
150289374,0,199,0
23259960,4,200,4
25095205,7,200,7
43705629,0,201,0
315943388,3,200,3
318577966,0,200,0
242123168,0,200,0
480897676,3,201,3
86216486,0,200,0
354570485,1,200,1
89812685,6,201,6
236363669,6,200,6
54251346,0,201,0
325315594,0,200,0
46420869,0,201,0
296482531,0,198,0
242051914,0,202,0
322367885,0,43,0
355577666,2,199,2
17178342,0,199,0
351220065,1,200,1
155631208,0,201,0
18703833,1,116,1
52435593,1,200,1
478115584,2,200,2
96074076,0,200,0
74888261,0,200,0
244622688,0,200,0
586185825,0,203,0
721201848,0,201,0
394245906,10,199,8
515638983,1,200,1
217872058,0,200,0
74179953,7,201,7
66140247,0,200,0
104476989,9,203,9
41362246,0,201,0
36984909,9,202,9
22420494,1,199,1
16753407,15,201,15
72506180,0,200,0
178097164,0,200,0
635207814,0,200,0
74227540,0,201,0
1272650227,1,82,1
521738852,0,200,0
188379252,1,200,1
705490496,1,200,1
115797743,0,201,0
98162037,0,200,0
511399796,0,200,0
14195066,1,200,1
787861291,0,201,0
574279451,0,206,0
324489515,0,201,0
354330741,0,201,0
241630348,0,197,0
246901576,1,93,1
78596808,0,111,0
398897629,0,200,0
18436624,2,200,2
16795670,0,202,0
907722638,2,198,2
704055756,0,201,0
274325886,1,200,1
22253014,0,201,0
254228285,0,201,0
146532434,0,201,0
19077807,0,200,0
930386257,1,201,1
443347925,1,196,1
38442445,0,201,0
93663580,0,200,0
132378897,2,200,2
100235515,0,201,0
258549215,1,201,1
283301194,1,200,1
277145358,0,199,0
55649216,0,200,0
14862531,0,200,0
215503616,0,201,0
185852300,1,200,1
15970856,3,200,3
171236379,0,199,0
538148973,2,199,2
121785205,1,200,1
508785291,0,201,0
323291764,0,199,0
94020511,0,200,0
595832255,1,199,1
297483708,2,199,2
62979039,0,200,0
132344472,0,201,0
177671430,0,200,0
423070189,0,199,0
353995991,0,201,0
98314052,0,200,0
66895826,0,199,0
242477265,0,200,0
308062165,1,201,1
552830823,0,201,0
559146347,0,201,0
1262402966,1,91,1
995325540,0,12,0
474510878,0,198,0
101646864,0,199,0
40550119,3,202,3
137471172,0,200,0
513824018,0,204,0
178196480,0,199,0
351237761,0,200,0
14884259,0,200,0
28952731,0,201,0
79263310,0,200,0
20878297,2,200,2
284757897,0,202,0
801743592,0,200,0
341813644,1,202,1
17546540,0,201,0
14988819,0,201,0
268539428,0,200,0
293488070,0,200,0
392880793,0,201,0
528006485,1,200,1
272214370,0,200,0
844825399,1,202,1
497213370,0,201,0
43605411,0,196,0
335439371,0,200,0
494329128,1,31,1
313503716,0,198,0
1191666822,0,200,0
1033928792,0,200,0
87561702,0,200,0
299444560,0,206,0
25241610,1,203,1
1109797962,0,40,0
201407405,0,201,0
316910129,0,201,0
420351613,0,201,0
17411801,0,201,0
15338360,0,201,0
147190097,0,200,0
459561197,0,200,0
1238445726,0,201,0
977630929,2,200,2
263580149,0,200,0
7638772,0,200,0
192814611,0,201,0
16646460,0,199,0
149120710,0,200,0
232519990,2,244,2
61248597,0,200,0
38158508,0,199,0
214494357,0,200,0
90445427,0,200,0
17482189,0,200,0
608395920,0,198,0
195903035,2,200,2
17389318,3,200,3
808387,0,200,0
17141770,2,201,2
365592531,1,197,1
26316027,2,200,2
46381669,1,201,1
266635199,8,200,8
14231419,0,201,0
221250086,0,200,0
21767372,0,200,0
431677460,0,200,0
111624312,0,200,0
10711672,2,200,2
246393685,0,200,0
22313084,0,102,0
63805938,0,208,0
216822870,1,200,1
167132271,0,203,0
146087611,0,201,0
155944229,0,201,0
362102805,0,200,0
16496346,0,201,0
291142267,0,196,0
256508013,0,200,0
183076776,0,120,0
615702478,0,199,0
90227660,0,201,0
123164736,0,201,0
456776119,0,201,0
771076922,1,198,1
387381118,0,111,0
1063688797,0,18,0
220851657,0,200,0
503754930,0,200,0
264364455,0,200,0
279758619,0,201,0
38807340,0,200,0
6114122,0,200,0
842788621,0,108,0
83304354,0,200,0
327807599,0,200,0
269666410,0,199,0
216311666,0,201,0
85606463,0,200,0
1265924923,0,24,0
451666832,1,200,1
180377030,0,200,0
137567832,3,200,3
1270694791,0,50,0
221250191,1,200,1
17556793,1,200,1
280273788,0,199,0
65111698,19,200,18
87769317,0,201,0
636188420,0,201,0
178879310,1,200,1
415086565,0,199,0
700306736,0,196,0
20054216,0,200,0
198722685,1,199,1
16535205,0,199,0
107534282,1,200,1
16405982,1,202,1
289629680,0,201,0
735752629,0,200,0
199833381,1,199,1
80063918,0,200,0
272398543,0,200,0
37961352,1,200,1
246637413,0,199,0
17300548,0,202,0
15397836,0,202,0
414186251,0,112,0
257761286,0,199,0
991559018,0,202,0
906466254,1,199,1
70693316,0,201,0
503693698,0,203,0
242808527,1,199,1
299228664,0,198,0
83180342,1,200,1
8447542,2,200,2
243225102,10,203,10
18547284,6,200,6
391743192,0,200,0
258151703,1,200,1
284619179,0,200,0
334800870,0,48,0
284495320,0,201,0
502163458,0,200,0
125848560,0,200,0
215501705,0,201,0
124295860,15,199,15
310400113,0,201,0
833988769,1,200,1
97931967,1,200,1
16438512,0,173,0
252824869,1,103,1
632320063,0,200,0
15608428,1,200,1
266048357,2,200,2
34296179,0,201,0
365574202,0,200,0
591378710,0,201,0
90606540,0,200,0
983481974,0,209,0
411940861,0,200,0
50664739,0,200,0
618163102,0,200,0
915413804,0,65,0
40674652,0,200,0
300669060,0,200,0
360988971,0,200,0
1007314507,0,201,0
311969504,0,198,0
484317938,2,199,2
281639257,0,199,0
818034576,0,201,0
17314758,0,200,0
468782243,1,200,1
500001852,7,200,7
413381411,0,199,0
18757095,5,200,5
65254904,7,166,7
44280511,0,201,0
18584466,3,199,2
1164339799,0,205,0
275210802,1,204,1
389475975,0,200,0
590528384,0,201,0
420318827,1,200,1
883423585,0,198,0
1173231918,0,115,0
66766337,0,200,0
416083105,0,197,0
267358228,0,201,0
286424432,0,202,0
1058502702,0,200,0
27371671,1,201,1
97474079,0,200,0
17929477,0,201,0
89715294,0,200,0
577083469,1,200,1
142408161,0,201,0
72663989,3,200,3
116476946,1,200,1
327394273,2,200,2
514960977,0,201,0
198405522,0,200,0
277060347,3,199,2
178401121,0,198,0
439313680,1,200,1
14467651,0,200,0
166642906,0,200,0
242506891,1,200,1
320990339,0,200,0
479771607,57,200,56
252401073,0,201,0
16180205,3,200,3
55142273,0,202,0
28429319,0,200,0
20476018,1,200,1
436985128,1,200,1
46555511,0,200,0
103735808,1,199,1
1094058062,0,203,0
590003661,0,201,0
94732370,0,200,0
865536330,0,202,0
77298060,7,200,7
25947220,0,201,0
1102098822,0,200,0
583022820,0,201,0
27016796,4,200,3
27576784,0,199,0
324666915,0,201,0
307884494,0,200,0
255917337,1,200,1
27279477,0,200,0
1077759668,1,200,1
705370724,0,201,0
26996143,0,201,0
321045843,1,200,1
839357312,4,200,3
102282810,0,208,0
160432735,0,200,0
529786217,0,201,0
515986093,1,200,1
317755864,0,200,0
220576066,0,199,0
105306151,2,200,2
44718864,0,200,0
1256231707,0,33,0
65624152,5,200,5
198756416,0,200,0
150779362,1,196,1
466566898,0,199,0
36395646,1,200,1
21671326,2,200,2
339060501,0,200,0
49772096,0,199,0
395292058,0,200,0
15728569,0,200,0
283368566,0,199,0
18654401,1,200,1
472515859,0,201,0
1179642390,0,201,0
942627236,0,199,0
16372926,0,42,0
192321697,0,199,0
272632742,0,200,0
44316923,0,199,0
361313270,0,201,0
255696084,1,199,1
443804372,0,202,0
239388939,1,199,1
7727422,0,202,0
382516525,26,200,21
295707178,0,201,0
273038120,0,200,0
24836413,2,200,2
336185834,0,200,0
35342112,0,201,0
14363552,0,200,0
17881636,0,200,0
34073187,3,200,3
234910661,0,199,0
31250479,0,134,0
16546939,0,200,0
250170548,1,200,1
507494424,4,199,4
90996160,0,201,0
12046772,0,200,0
14241069,0,200,0
224366663,0,201,0
145703064,1,167,1
16654103,0,200,0
1260608046,0,90,0
145677570,1,200,1
95105815,0,203,0
57771926,0,201,0
94162094,0,198,0
603719194,1,200,1
180093728,1,200,1
20059077,0,200,0
255823181,0,200,0
20537310,0,201,0
113208652,0,200,0
508876374,0,199,0
37552089,2,204,2
113387174,1,199,1
1307791,0,200,0
164075542,0,201,0
374735534,7,200,7
40863827,0,200,0
274058279,0,200,0
126571380,0,202,0
71703535,0,202,0
17235459,3,200,3
266986977,0,200,0
20692578,3,200,3
495066576,1,200,1
594212211,1,200,1
240911396,4,200,4
1250328126,0,200,0
41013703,1,198,1
100597465,1,202,1
132294267,0,200,0
233303806,0,200,0
397393302,0,172,0
95462457,0,199,0
271117979,0,201,0
217583369,0,200,0
361448967,0,199,0
92864379,4,200,4
430896247,0,200,0
292624934,0,199,0
93964759,0,201,0
26442278,0,200,0
160339209,0,200,0
16540752,0,200,0
21423190,0,202,0
134993381,0,200,0
21060644,0,200,0
16132289,0,200,0
26776939,0,200,0
264138087,2,200,2
163298152,0,200,0
382803993,2,199,2
427822638,0,200,0
265733538,0,198,0
16676172,2,200,2
284853577,0,199,0
124236594,0,135,0
325333226,0,200,0
190251799,0,166,0
262323897,1,199,1
229682182,0,202,0
632592632,0,200,0
303321116,0,199,0
260566096,0,200,0
853288416,0,199,0
194490269,2,200,2
115491361,0,200,0
150293439,0,200,0
323400565,0,200,0
808031126,0,28,0
8150292,0,200,0
30966415,1,200,1
242038643,0,201,0
395300100,1,176,1
26286207,0,200,0
16367019,0,197,0
359011405,1,200,1
266620548,0,200,0
604842373,0,200,0
523849647,0,201,0
15223577,1,200,1
1208959315,0,65,0
258497039,0,201,0
67254536,0,200,0
95672811,1,200,1
183114838,0,201,0
404472305,0,200,0
91035609,0,200,0
15702055,0,201,0
256664075,1,200,1
42411129,0,200,0
19295032,0,199,0
242394505,0,200,0
256952235,0,199,0
1154111378,0,201,0
1023659581,0,199,0
1273148768,0,65,0
18165715,1,200,1
569445382,0,200,0
1141224883,0,111,0
14954158,0,200,0
26037015,1,197,1
328029510,0,201,0
390127676,0,194,0
17691510,0,200,0
976111975,0,192,0
360639045,0,199,0
404349157,0,201,0
479174961,0,201,0
449920911,0,200,0
54169562,1,231,1
938268962,0,62,0
382330069,1,199,1
1202055853,0,21,0
331776617,0,200,0
587725384,0,202,0
331998971,0,200,0
490997129,1,201,1
879938671,0,203,0
379869808,0,199,0
125282905,0,200,0
20207497,0,201,0
19328001,0,200,0
167156495,1,201,1
1084878776,0,200,0
456209002,0,200,0
25362154,0,200,0
68888806,0,200,0
213064124,0,200,0
79889696,0,201,0
398688825,0,200,0
836907222,0,200,0
5837592,0,200,0
403804341,0,120,0
360341311,0,208,0
45418457,0,201,0
261309062,45,200,45
322615343,0,189,0
16211114,1,200,1
612019451,0,202,0
214164173,0,202,0
70500181,0,199,0
50715881,0,200,0
19801933,0,200,0
44238517,0,201,0
158766748,3,200,3
48457938,0,199,0
28578004,0,197,0
30967575,0,200,0
844099489,1,202,1
250834460,0,200,0
99856389,1,194,1
22333382,0,200,0
394838420,0,200,0
543844268,0,200,0
94229756,0,199,0
136598338,7,200,6
174285518,0,202,0
41205644,5,200,4
605940304,4,200,4
360384010,0,200,0
32138687,0,200,0
26612007,1,200,1
1087315136,1,109,1
991670881,0,201,0
161475722,1,200,1
506496611,0,200,0
519571848,0,200,0
991803612,0,59,0
198122317,3,200,2
172487387,0,200,0
354709978,1,48,1
227143079,0,200,0
57431906,0,198,0
18709858,0,204,0
108909795,0,199,0
1004484314,0,200,0
270534541,0,150,0
380376309,0,200,0
242846644,3,200,3
63966763,1,200,1
61583209,0,14,0
881505384,1,199,1
189622949,0,200,0
147981741,0,200,0
466963666,2,200,2
1041906002,0,201,0
1080115680,0,203,0
26248921,0,207,0
19193229,0,201,0
292357569,4,199,4
383826803,0,192,0
287974083,0,198,0
1158739338,1,205,1
493488747,5,200,5
25562342,0,201,0
371070418,0,200,0
33699810,0,199,0
146972021,0,200,0
218748524,0,201,0
292460155,0,200,0
944264166,0,200,0
814665444,0,200,0
82261964,0,198,0
30679892,0,200,0
361405809,0,64,0
366307876,1,198,1
404973272,0,174,0
490960022,0,199,0
215406950,0,200,0
207612347,0,202,0
232683104,0,200,0
33666565,0,200,0
312874303,0,200,0
259606419,1,200,1
362170813,0,200,0
187997748,0,200,0
253180312,0,200,0
107296416,0,198,0
217254311,0,200,0
256124395,0,200,0
411413547,1,202,1
463015551,0,200,0
61619217,0,196,0
227291265,0,200,0
89018343,0,200,0
18117300,2,202,2
27447051,0,200,0
800913169,0,13,0
19282352,0,201,0
91017612,0,202,0
473169001,0,201,0
272059064,0,200,0
306118444,0,201,0
931039604,0,199,0
18958712,1,200,1
438398549,0,200,0
188007231,7,201,6
122053347,1,201,1
197891853,3,200,3
19599799,1,200,1
946498220,0,200,0
221577386,1,200,1
241222972,1,201,1
286229457,4,200,4
255332775,0,201,0
561603919,1,198,1
989106043,0,201,0
7075582,13,200,13
179316969,2,199,2
15964090,3,200,3
1149028724,0,36,0
1242064148,5,50,5
24421289,2,200,2
37970352,3,202,3
24597118,0,201,0
57750980,0,198,0
19568866,21,202,21
15682552,0,200,0
607871339,1,207,1
235907534,0,200,0
23534420,0,200,0
1210051994,0,161,0
103772503,6,200,6
115886031,0,199,0
135823693,0,200,0
86553574,0,199,0
390737393,3,200,3
6038862,0,200,0
851843886,0,77,0
1212389454,0,201,0
973670803,3,154,3
48066044,1,132,1
252605568,0,200,0
205463662,0,200,0
1022666976,1,200,1
1027658838,0,200,0
780844903,1,200,1
86110985,0,200,0
20508361,0,199,0
266914729,1,12,1
38278645,1,200,1
211130293,1,199,1
229545816,1,200,1
36126551,1,200,1
492873598,0,79,0
26245743,0,201,0
43815505,0,200,0
17025223,0,200,0
21460797,5,203,5
432957230,0,199,0
283258239,11,200,11
21139166,19,200,18
73500803,0,201,0
258135801,1,201,1
138956534,11,200,11
311567625,0,200,0
80292014,2,201,2
244680936,0,199,0
732951152,0,200,0
1226601480,0,201,0
24639266,0,205,0
281661071,1,200,1
199457885,1,200,1
171102859,0,201,0
521879347,1,200,1
585434206,0,126,0
490776451,0,200,0
1015951808,2,199,1
65917423,2,200,2
516634980,0,198,0
237842283,6,200,6
197650075,0,199,0
906560450,0,85,0
233426838,0,199,0
317228299,0,200,0
32485442,0,190,0
162606435,0,202,0
130341846,0,200,0
17479221,0,201,0
18711754,2,200,2
273537714,2,198,2
214946558,1,187,1
489914230,1,201,1
388024089,0,201,0
194641299,7,200,6
119220499,2,200,2
17543769,0,200,0
563849409,2,200,2
25619895,0,200,0
96909650,1,200,1
237908767,3,202,2
478862368,0,200,0
713308196,0,163,0
86124232,0,199,0
228394456,2,200,1
14049092,1,201,1
143723226,3,200,3
293313896,8,202,8
32343249,0,201,0
234909466,0,198,0
258170457,1,198,1
114595836,1,164,1
149317195,2,202,2
347414353,2,201,2
270928670,2,199,2
597968245,0,200,0
32359120,0,200,0
492633469,1,191,1
421369568,1,205,1
1081371031,0,146,0
154240814,0,67,0
369212454,3,199,3
417150122,0,202,0
887025247,0,201,0
573076951,0,198,0
791995963,0,200,0
25760258,1,204,1
64545499,1,204,1
448278822,0,191,0
374871615,0,200,0
501454405,1,90,1
24031034,0,200,0
422365641,6,200,6
36128402,0,200,0
181043440,2,93,2
392401248,0,200,0
273683993,0,202,0
1102468592,2,200,2
164451662,0,200,0
67605782,1,200,1
421246147,0,114,0
403813939,0,198,0
185947193,2,203,2
293223633,0,201,0
142699843,0,200,0
325555085,1,200,1
273625397,0,199,0
282698826,0,197,0
1155341306,0,200,0
96889124,0,200,0
198291682,0,200,0
26282371,1,200,1
445580884,1,200,1
70761385,0,201,0
556880621,1,200,1
391084315,0,200,0
238220689,1,200,1
61011254,0,200,0
21379617,0,202,0
366654973,0,200,0
593940488,0,200,0
296553576,3,200,3
900494527,0,25,0
354691591,0,136,0
217251219,0,199,0
367562844,1,200,1
16407144,0,200,0
15152494,0,200,0
1164511201,1,127,1
500297431,0,197,0
72987186,0,200,0
318568724,0,200,0
252274047,0,200,0
208672074,0,200,0
134511670,0,201,0
40952193,0,200,0
411965102,0,200,0
217164328,0,200,0
63826204,1,200,1
829767386,0,131,0
299738128,0,45,0
521628578,1,174,1
33326848,0,200,0
26949351,0,200,0
377139026,0,201,0
297771685,0,200,0
17224196,0,200,0
561387460,0,187,0
366864224,1,200,1
15285969,0,200,0
501910165,0,199,0
20168768,1,200,1
167990608,0,180,0
793079546,0,200,0
1195737266,0,201,0
1099809654,0,201,0
84600728,0,201,0
242571362,0,199,0
860135372,0,199,0
21515380,2,200,2
143923047,0,201,0
200883695,0,201,0
387970645,4,201,4
944396432,2,200,2
267967167,2,200,1
68844282,0,200,0
727353728,0,200,0
1209622626,0,33,0
236130596,0,200,0
823992356,0,201,0
31504538,0,200,0
97839765,0,202,0
16727909,0,200,0
101918538,0,200,0
733527702,0,155,0
474546826,36,205,36
381289009,0,200,0
18666861,1,198,1
462505887,1,200,1
40359136,0,200,0
384833727,0,200,0
325994896,0,200,0
385830985,0,200,0
90179903,0,200,0
495905313,2,199,2
213863609,0,200,0
45029276,2,199,2
85146999,0,200,0
1076711600,0,201,0
262520354,0,200,0
501188833,2,200,2
59831613,0,192,0
138745077,0,200,0
20508681,0,201,0
247862756,0,198,0
115663035,0,201,0
388443126,0,198,0
99116591,0,200,0
870165780,0,14,0
948394051,0,27,0
266793860,0,200,0
381114629,0,199,0
477043749,0,156,0
255480780,0,199,0
31159339,0,157,0
452957426,0,200,0
459245980,0,80,0
490376149,0,200,0
364402840,0,200,0
620453067,0,202,0
269643383,3,200,3
245693197,0,201,0
299360167,0,200,0
116294029,0,200,0
53698190,1,202,1
442824167,2,199,2
442832919,0,200,0
16106522,3,201,2
396745864,4,200,4
13350372,0,200,0
30865662,0,199,0
731941633,0,201,0
46714028,0,200,0
24757830,0,200,0
273012474,0,200,0
127901611,0,199,0
11698322,0,201,0
576155831,0,200,0
238413434,0,73,0
37485362,0,200,0
14638851,1,199,1
423699169,4,200,4
366095123,3,200,3
70531121,0,200,0
80945516,0,200,0
344009584,6,200,5
424257469,0,199,0
890753468,2,200,2
22868993,0,200,0
81855161,0,161,0
295364492,0,200,0
54993351,0,200,0
77302546,1,200,1
887037044,0,200,0
26648462,1,200,1
1187507545,0,79,0
53060913,0,198,0
357877628,0,200,0
124799936,3,200,3
51039730,0,200,0
36988297,1,200,1
14795481,0,200,0
16116004,0,200,0
331655040,1,200,1
61542328,14,200,13
240778312,0,200,0
96918349,1,199,1
56065179,0,201,0
27885021,2,200,2
16391511,0,200,0
272124058,0,43,0
37491208,0,201,0
446524341,3,200,3
528820859,0,200,0
71425364,0,200,0
374658826,0,201,0
622367096,0,199,0
122780332,0,200,0
37515185,0,200,0
211915045,0,200,0
268896921,0,200,0
15142813,0,200,0
16166161,0,199,0
302232667,0,200,0
1278893274,0,168,0
105785852,0,200,0
1022240827,0,200,0
351847129,1,22,1
258673327,0,200,0
222901117,0,200,0
16173574,1,200,1
33432137,0,200,0
1219831238,7,156,7
90221203,0,200,0
380938969,0,199,0
836517360,0,105,0
145935577,1,200,1
51545098,0,200,0
217084212,0,200,0
47368707,0,201,0
84853717,0,200,0
288521315,3,200,3
415141537,3,200,3
542162326,3,199,3
149196780,0,200,0
201070049,0,200,0
385789390,0,200,0
69479599,2,200,2
19881863,0,200,0
374864512,0,199,0
22758206,0,104,0
1049560369,0,201,0
287040067,0,173,0
406294981,0,201,0
42075969,0,200,0
1198006309,0,12,0
402042795,0,200,0
35965408,0,199,0
132950661,0,201,0
16087107,2,200,2
344827349,0,197,0
97175858,0,200,0
543579866,0,200,0
387431860,0,200,0
160576237,0,200,0
213023643,0,200,0
132646082,0,201,0
331840766,0,181,0
538111610,0,200,0
221481261,0,198,0
26273435,4,201,4
67341240,1,200,1
34023172,0,131,0
142271252,0,200,0
485043632,0,200,0
498188801,0,200,0
52474769,0,201,0
21039946,1,200,1
128908662,0,200,0
262280216,0,199,0
19143783,2,200,2
1198862300,0,201,0
325147095,0,200,0
94021685,1,206,1
988707360,0,201,0
745795364,0,201,0
20025826,0,199,0
297162974,0,200,0
367333161,0,200,0
332884767,0,200,0
26052727,0,201,0
599313676,0,199,0
306018798,0,200,0
19253829,0,199,0
25376452,4,200,4
465539124,0,200,0
156210748,0,198,0
1130448013,0,174,0
550534777,4,199,4
43331611,0,199,0
228707979,0,202,0
78812863,0,206,0
274867725,0,200,0
1084556630,0,201,0
16438548,1,200,1
727776997,0,201,0
331376866,2,202,2
352090345,0,201,0
17768745,1,200,1
19143481,0,200,0
6351532,0,200,0
14070067,0,200,0
908380028,0,201,0
1056665060,0,151,0
44060922,0,202,0
256807621,0,201,0
17203795,0,198,0
17394041,3,201,3
292123879,0,200,0
575858975,0,199,0
1218420457,0,24,0
593946790,0,200,0
432141753,0,200,0
30584980,1,199,1
75073306,0,200,0
270646972,1,200,1
467212067,0,200,0
7417792,0,203,0
1177213375,2,187,2
282900362,0,200,0
234985641,1,200,1
44366939,1,199,1
1276931240,0,200,0
41032055,0,200,0
23121610,0,200,0
19495609,0,200,0
11627292,0,198,0
19453805,0,200,0
8228752,0,200,0
1050717998,0,10,0
116667710,0,200,0
262885487,0,200,0
194741356,0,136,0
16751014,1,200,1
31158134,0,199,0
45129106,0,200,0
14950403,0,201,0
229204006,0,96,0
150631980,0,192,0
708424146,0,199,0
109299182,0,201,0
492492626,0,199,0
55699327,1,200,1
14718629,7,198,7
1214075808,0,202,0
989309642,0,199,0
616587294,0,198,0
1013858485,5,103,5
94234643,2,197,2
252443979,0,198,0
559014346,0,198,0
285097792,0,191,0
592461813,3,200,3
146643118,0,200,0
287695900,0,193,0
395853126,1,201,1
277997330,0,200,0
790139850,0,200,0
42250627,0,200,0
173496568,0,200,0
1260813001,0,38,0
272525580,0,199,0
714987132,0,200,0
379951860,0,200,0
165514010,0,200,0
204027188,0,200,0
1267401278,0,10,0
263831999,1,200,1
632160153,2,200,2
20679494,0,200,0
294078512,0,200,0
1201207338,0,7,0
17738467,0,200,0
244650352,0,200,0
1287167142,0,52,0
254342818,0,200,0
193013796,0,200,0
36009850,0,200,0
16428261,0,200,0
538262738,2,200,1
180443064,0,200,0
1146007034,0,199,0
502004635,0,200,0
40121934,0,199,0
17442269,1,200,1
176614741,2,197,2
269899834,0,199,0
264828297,0,200,0
195164291,1,200,1
212942917,0,200,0
372343086,0,200,0
83748727,0,201,0
1089520260,0,61,0
185459722,0,98,0
458789217,0,200,0
201487651,2,115,2
293866044,2,200,2
625039826,0,200,0
331666614,1,200,1
28405581,0,198,0
64129314,0,200,0
84368341,0,199,0
332455169,0,200,0
471373072,1,194,1
274012183,5,200,5
246612992,1,200,1
206220968,3,200,3
521654689,0,200,0
27935316,0,200,0
233356796,0,137,0
519750654,2,199,2
564037933,2,200,2
245095160,1,200,1
22100885,0,200,0
15077420,0,152,0
81871292,0,200,0
158532249,0,199,0
34025552,0,199,0
56739067,0,200,0
406579529,0,198,0
73202035,0,200,0
327740140,0,200,0
594984816,0,200,0
169637331,0,162,0
981418604,0,200,0
15443546,0,200,0
156040251,0,200,0
33565866,2,201,2
94031113,0,200,0
199030841,1,198,1
118484087,0,200,0
319746362,0,200,0
148752523,4,200,3
208467742,1,200,1
1032840745,0,88,0
76977981,0,200,0
832466628,0,160,0
814062072,0,32,0
430570888,1,103,1
132264502,0,200,0
524791202,3,200,2
1290020496,0,5,0
16425076,0,200,0
69002150,0,200,0
51184630,0,200,0
614523222,0,38,0
141246833,0,200,0
238248595,0,200,0
587673918,0,158,0
19918228,3,200,3
390142047,1,200,1
38744285,1,200,1
235031427,0,200,0
18491472,0,201,0
208678180,11,200,11
213861177,0,86,0
805784827,0,199,0
391760598,0,200,0
26904707,0,200,0
542898267,0,200,0
