id,label,size,statuses_count,followers_count,friends_count,listed_count,favourites_count,klout_score,klout_score_bucket,kred_influence,kred_outreach,indegree,outdegree,degree,weighted degree,weighted indegree,weighted outdegree,eccentricity,closnesscentrality,betweenesscentrality,eigencentrality,newClusteringCoefficient,clustering,componentnumber,strongcompnum,pageranks,authority,hub,modularity_class,old_clustering,interaction_count,temp_term_score,num_tweets,term_score_distinct_tweets,final_term_score,cluster_diff
18815141,katherineruta,10,1503,237,459,8,14,41.018791357,40-49,597,5,2,2,4,4,2,2,8,4.0886524823,0,0.0032928748,0.0833333333,1,0,59,1.280002413737965E-4,8.1151265E-5,8.2756334E-5,155,0.22222222,8,0,200,0,0,0.77777778
974785080,VisionGRAMintl,10,1006,59,384,2,84,41.0434443063,40-49,521,6,2,2,4,4,2,2,9,4.7959274015,0,6.070422512955594E-4,0.0833333333,1,0,59,1.267930214080395E-4,8.1151265E-5,8.2756334E-5,66,0.25,33,0,202,0,0,0.75
428009580,apcharding,10,100,40,104,1,0,30.2446623998,30-39,281,2,0,2,2,2,0,2,10,5.6637128932,0,0,0.5,1,0,59,5.875131382127692E-5,0,2.7585445E-5,155,0.30357143,3,0,107,0,0,0.69642857
176306039,WOComoxValley,10,463,26,88,0,1,21.1081886256,20-29,457,4,2,0,2,2,2,0,0,0,0,0.0102986176,0.5,1,0,59,7.63898985784056E-5,8.1151265E-5,0,47,0.33333334,3,0,199,0,0,0.66666666
33929160,AMSUL,10,347,82,528,1,0,37.2484957963,30-39,504,4,2,2,4,4,2,2,9,4.7959274015,0,6.070422512955594E-4,0.0833333333,1,0,59,1.267930214080395E-4,8.1151265E-5,8.2756334E-5,66,0.33333334,18,0,200,0,0,0.66666666
68853920,Chase__B,10,1037,76,391,1,14,25.6549556953,20-29,427,5,1,2,3,3,1,2,8,3.8776595745,0,0.0075170236,0.1666666667,1,0,59,9.313758314142038E-5,5.4100845E-5,5.517089E-5,155,0.33333334,0,0,199,0,0,0.66666666
34784372,kitredmond,10,2216,357,187,12,19,55.9885950715,50-59,641,5,1,2,3,3,1,2,9,5.8931737589,0,3.4374195804074813E-4,0.1666666667,1,0,59,2.1567241650533638E-4,5.4100845E-5,5.517089E-5,212,0.33333334,12,0,200,0,0,0.66666666
82789713,SandiEllen,10,6623,87,82,3,0,31.6646614339,30-39,584,6,2,2,4,4,2,2,8,4.2291666667,0,0.0024675703,0.0833333333,1,0,59,1.2068466921118838E-4,8.1151265E-5,8.2756334E-5,446,0.33333334,0,0,200,0,0,0.66666666
398500382,TheKeniverse,10,6212,171,357,1,652,41.9690420523,40-49,602,6,0,2,2,2,0,2,8,4.4417368188,0,0,0.5,1,0,59,5.875131382127692E-5,0,2.7585445E-5,320,0.33333334,3,0,200,0,0,0.66666666
761873688,amazinmind,10,2073,177,517,6,83,28.026407005,20-29,506,5,1,2,3,3,1,2,7,3.9113475177,0,0.0022502597,0.1666666667,1,0,59,7.19865804105864E-5,5.4100845E-5,5.517089E-5,47,0.33333334,3,0,200,0,0,0.66666666
374735534,honkey_blueye,10,251,8,37,0,5,32.6099289204,30-39,474,4,1,2,3,3,1,2,8,3.8271276596,0,0.016561031,0.1666666667,1,0,59,6.871833861633483E-5,5.4100845E-5,5.517089E-5,66,0.34444445,16,7,200,7,0.035,0.65555555
370748126,RobinSanks,10,1053,192,282,2,0,33.3687953756,30-39,692,6,0,2,2,2,0,2,8,4.8910057599,0,0,0.5,1,0,570,5.875131382127692E-5,0,2.7585445E-5,320,0.35,0,0,200,0,0,0.65
168504027,RandySRoberts,10,2161,270,912,5,75,55.7214621808,50-59,649,6,1,3,4,4,1,3,8,4.037677305,0,0.0012549055,0.25,1,0,59,8.20150285723208E-5,5.4100845E-5,5.517089E-5,47,0.35454544,28,0,201,0,0,0.64545456
946356661,qctranslator,10,521,251,756,10,81,45.1241215137,40-49,563,5,0,2,2,2,0,2,8,3.9720868409,0,0,0.5,1,0,288,5.875131382127692E-5,0,2.7585445E-5,96,0.35454544,0,0,200,0,0,0.64545456
400961934,guillamelepetit,10,568,82,359,2,60,42.5469779123,40-49,500,5,2,1,3,3,2,1,9,4.6768617021,0,0.0048730237,0.1666666667,1,0,59,1.6191585061287606E-4,8.1151265E-5,8.2756334E-5,155,0.375,1,0,200,0,0,0.625
39103314,tarekyassine,10,9568,363,1204,7,3,56.8655421578,50-59,646,6,0,2,2,2,0,2,8,4.4417368188,0,0,0.5,1,0,59,5.875131382127692E-5,0,2.7585445E-5,320,0.3809524,0,0,199,0,0,0.6190476
555378872,ckprthunderbay,10,3506,182,94,5,2,40.9118612316,40-49,583,6,1,1,2,2,1,1,9,5.2695035461,0,6.399100921381515E-4,0.5,1,0,59,7.344098039732549E-5,5.4100845E-5,5.517089E-5,320,0.45,0,0,200,0,0,0.55
240679098,mclennonld,10,74,13,51,0,5,12.5541969358,10-19,123,2,1,3,4,4,1,3,8,4.3851950355,0,0.0025069648,0.25,1,0,59,8.475777212368091E-5,5.4100845E-5,5.517089E-5,250,0.46212122,1,1,77,1,0.012987013,0.53787878
427743419,jimmydawes107,10,124,2,58,0,2,13.4493879176,10-19,83,3,0,2,2,2,0,2,8,3.8896765618,0,0,0.5,1,0,185,5.875131382127692E-5,0,2.7585445E-5,155,0.47619048,0,0,157,0,0,0.52380952
87344994,stephanieerb,10,25,16,61,0,2,15.8399468089,10-19,146,2,1,3,4,4,1,3,7,3.7491134752,0,0.0040878434,0.25,1,0,59,6.65671452546642E-5,5.4100845E-5,5.517089E-5,320,0.47619048,1,0,30,0,0,0.52380952
450981938,mcmarteau,10,508,95,832,0,195,17.3261177536,10-19,378,4,0,2,2,2,0,2,8,4.7159946832,0,0,0.5,1,0,59,5.875131382127692E-5,0,2.7585445E-5,96,0.4852941,1,0,200,0,0,0.5147059
1232470694,Khalin_McGiffen,10,37,19,167,0,0,17.9551159137,10-19,88,2,2,2,4,4,2,2,7,3.9215425532,0,0.0042120504,0.0833333333,1,0,59,8.85498245699479E-5,8.1151265E-5,8.2756334E-5,212,0.4909091,0,0,48,0,0,0.5090909
324607535,johnnewton23,10,65,19,39,0,0,17.7349986435,10-19,229,2,2,1,3,3,2,1,9,5.0004432624,0,0.0028157718,0.1666666667,1,0,59,1.3747646812615016E-4,8.1151265E-5,8.2756334E-5,320,0.5,0,1,85,1,0.0117647059,0.5
140497014,davedua,10,1345,29,95,0,2,17.4208141642,10-19,242,6,0,2,2,2,0,2,8,4.4417368188,0,0,0.5,1,0,323,5.875131382127692E-5,0,2.7585445E-5,320,0.5,0,0,201,0,0,0.5
1034865330,Skeptisynic,10,178,14,133,0,15,13.8246489581,10-19,165,4,1,2,3,3,1,2,8,3.8945035461,0,0.005661188,0.1666666667,1,0,59,7.401570817024818E-5,5.4100845E-5,5.517089E-5,322,0.5,0,0,181,0,0,0.5
80694782,KyleDimmock,10,1091,66,182,2,2,28.4417729465,20-29,527,3,2,0,2,2,2,0,0,0,0,0.0083383728,0.5,1,0,59,8.335400496089026E-5,8.1151265E-5,0,322,0.5,0,0,200,0,0,0.5
237404095,dardsa,10,1447,25,231,0,20,27.6692733765,20-29,442,5,0,2,2,2,0,2,8,4.0917146655,0,0,0.5,1,0,92,5.875131382127692E-5,0,2.7585445E-5,320,0.50584793,2,1,200,1,0.005,0.49415207
494617573,Dogpk,10,3241,83,276,0,336,33.4417928417,30-39,575,6,2,1,3,3,2,1,7,3.9835992908,0,0.0131048015,0.1666666667,1,0,59,8.206171629873699E-5,8.1151265E-5,8.2756334E-5,320,0.5090909,9,0,200,0,0,0.4909091
28216493,DickWalsh00,10,4316,217,417,2,14,41.3088466311,40-49,649,6,3,1,4,4,3,1,8,4.3803191489,0,0.0068846558,0.25,0.8333333,0,59,9.75910142821409E-5,1.0820169E-4,1.1034178E-4,250,0.35714287,2,0,200,0,0,0.47619043
816205286,Kenny_Bell_IQ,10,5945,303,294,5,26,49.3891752492,40-49,696,7,3,4,7,7,3,4,7,3.5944148936,192.4524724152,0.0145861214,0.1428571429,0.8333333,0,59,1.5317185321906069E-4,1.0820169E-4,1.1034178E-4,446,0.3809524,23,1,200,1,0.005,0.4523809
360789009,annickschulz,10,919,71,256,3,12,36.2407483308,30-39,377,5,2,3,5,5,2,3,8,3.8687943262,0,0.0024274403,0.15,1,0,59,9.782847673364296E-5,8.1151265E-5,8.2756334E-5,96,0.5555556,0,1,200,1,0.005,0.4444444
26310909,ohyesyut,10,257,59,374,1,7,31.3011995785,30-39,451,4,1,2,3,3,1,2,8,4.4157801418,0,0.0018181846,0.1666666667,1,0,59,9.626360580822801E-5,5.4100845E-5,5.517089E-5,250,0.56666666,1,0,200,0,0,0.43333334
70693316,terrylo_calgary,10,20484,644,592,19,1143,63.8279857241,60-69,738,8,3,3,6,6,3,3,7,3.6276595745,0.6833333333,0.0290736583,0.0666666667,0.6666667,0,59,1.1360294513503398E-4,1.0820169E-4,1.1034178E-4,66,0.33333334,8,0,201,0,0,0.33333336
204034040,claudionail,10,17112,143,293,3,388,37.8615409831,30-39,749,8,1,2,3,3,1,2,8,4.9512843224,0,2.7633215974747286E-4,0.1666666667,0.5,0,59,7.830817999785196E-5,5.4100845E-5,5.517089E-5,320,0.16666667,10,0,200,0,0,0.33333333
261988359,mckmat,10,442,41,78,0,34,19.7818442177,10-19,464,4,1,2,3,3,1,2,8,4.2486702128,0,0.0026095722,0.1666666667,1,0,59,8.869296879666074E-5,5.4100845E-5,5.517089E-5,155,0.6666667,0,0,200,0,0,0.3333333
42070392,TylerMacNeill,10,835,384,394,2,149,37.9504757913,30-39,603,5,2,2,4,4,2,2,8,4.162677305,0,0.0064650262,0.0833333333,1,0,59,1.1875452875463754E-4,8.1151265E-5,8.2756334E-5,66,0.6666667,4,0,197,0,0,0.3333333
40248890,GordSpence,10,1933,124,122,6,4,40.017149642,40-49,624,5,2,1,3,3,2,1,8,3.8967198582,0,0.0071905017,0.1666666667,1,0,59,1.0172213781877286E-4,8.1151265E-5,8.2756334E-5,320,0.6666667,0,0,200,0,0,0.3333333
781099260,jturows,10,332,38,75,0,159,29.1533535066,20-29,447,4,2,1,3,3,2,1,8,4.0531914894,0,0.0045240601,0.1666666667,1,0,59,8.209994207006423E-5,8.1151265E-5,8.2756334E-5,212,0.6666667,11,0,199,0,0,0.3333333
19422472,eganwrites,10,326,465,672,6,82,41.6128282593,40-49,610,5,1,2,3,3,1,2,8,3.757535461,0,0.0153849023,0.1666666667,1,0,59,7.964381804387146E-5,5.4100845E-5,5.517089E-5,66,0.6904762,6,0,201,0,0,0.3095238
23042612,MizzzAlia,10,12773,246,685,6,1035,44.9399967652,40-49,714,7,3,4,7,7,3,4,8,3.8395390071,29.3962422287,0.0109027134,0.0952380952,0.6666667,0,59,1.3730380397658157E-4,1.0820169E-4,1.1034178E-4,330,0.37777779,6,0,200,0,0,0.28888891
227328570,savardpat,10,531,30,72,1,4,15.6953720134,10-19,80,4,3,2,5,5,3,2,8,3.8940602837,0,0.0037666801,0.15,1,0,59,1.059590780787256E-4,1.0820169E-4,1.1034178E-4,96,0.71428573,0,0,200,0,0,0.28571427
1233036871,bcrussmo,10,23,28,234,0,25,31.6246375351,30-39,346,3,6,11,17,17,6,11,8,3.7455673759,21.0433496483,0.0167981691,0.1580882353,0.6727273,0,59,1.4782791956749727E-4,1.8935296E-4,1.9309812E-4,330,0.40238094,7,0,46,0,0,0.27034636
243216737,MrFranchement,10,307,68,161,4,2,19.5909914693,10-19,307,4,2,0,2,2,2,0,0,0,0,0.0020344571,0.5,1,0,59,1.112065055042731E-4,8.1151265E-5,0,96,0.73333335,0,1,199,1,0.0050251256,0.26666665
200210559,bigvcloc,10,543,71,164,0,2,35.7788912917,30-39,506,5,2,2,4,4,2,2,8,3.742464539,0,0.0188732266,0.25,0.8333333,0,59,8.927226584397636E-5,8.1151265E-5,8.2756334E-5,66,0.56666666,7,0,199,0,0,0.26666664
219775240,kennuck,10,29,16,42,0,0,18.0133778723,10-19,168,1,3,3,6,6,3,3,8,3.7925531915,0,0.0139870328,0.2,0.75,0,59,1.155616068576463E-4,1.0820169E-4,1.1034178E-4,330,0.5,6,0,34,0,0,0.25
202716010,Thee_Ruiner,10,737,152,405,3,16,41.7104790623,40-49,565,4,0,3,3,3,0,3,7,3.5374390784,0,0,0.5,0.8333333,0,189,5.875131382127692E-5,0,2.7585445E-5,66,0.5833333,0,0,200,0,0,0.25
458617533,LindaWatson25,10,1635,47,42,0,4,16.143613449,10-19,526,6,2,2,4,4,2,2,8,4.9441489362,0,8.545085256757488E-4,0.0833333333,1,0,59,1.8226393649947107E-4,8.1151265E-5,8.2756334E-5,96,0.75,7,1,200,1,0.005,0.25
69541907,Esmerodo,10,821,47,292,0,118,37.1709392825,30-39,571,5,1,1,2,2,1,1,8,4.3023049645,0,0.0042313389,0.5,0.5,0,59,6.668333697474737E-5,5.4100845E-5,5.517089E-5,446,0.2638889,1,0,200,0,0,0.2361111
1149032365,RwkXdc,10,2132,202,450,0,35,45.467262558,40-49,612,6,0,3,3,3,0,3,8,3.8657509969,0,0,0.3333333333,0.5,0,202,5.875131382127692E-5,0,2.7585445E-5,446,0.2651515,6,0,202,0,0,0.2348485
23916808,DJJonniM,10,29612,920,1997,8,47,41.4499596717,40-49,720,8,2,1,3,3,2,1,8,4.4428191489,0,0.0109027723,0.5,0.8333333,0,59,1.1880599540179144E-4,8.1151265E-5,8.2756334E-5,47,0.6,1,0,201,0,0,0.2333333
138313609,Jagnets,10,1786,29,99,0,307,28.8281177514,20-29,498,6,2,7,9,9,2,7,7,3.8142730496,113.0963909385,0.0045147774,0.2083333333,0.6904762,0,59,8.491886242963537E-5,8.1151265E-5,8.2756334E-5,320,0.46363637,2,0,200,0,0,0.22683983
86033873,mcgregordu,10,415,80,74,1,6,27.890133196,20-29,550,4,5,6,11,11,5,6,7,3.8829787234,12.071755203,0.021168056,0.1,0.7,0,59,2.0395468095893877E-4,1.6230253E-4,1.6551267E-4,320,0.4779412,3,1,200,1,0.005,0.2220588
606492249,peterongilford,10,659,85,133,1,7,40.472177542,40-49,544,5,5,7,12,12,5,7,7,3.5988475177,7.0105576852,0.0269929402,0.1136363636,0.6666667,0,59,1.4935984725822279E-4,1.6230253E-4,1.6551267E-4,330,0.44485295,8,0,200,0,0,0.22181375
24497152,Eddie_Gravity,10,12255,270,441,2,18,46.6109544164,40-49,737,7,3,2,5,5,3,2,8,4.0771276596,21.6973052843,0.0156497819,0.15,0.6666667,0,59,1.1880827070759583E-4,1.0820169E-4,1.1034178E-4,47,0.45,14,0,203,0,0,0.2166667
623174642,EmraldKatie,10,502,36,348,0,10,26.9260191948,20-29,377,5,2,4,6,6,2,4,8,3.6276595745,0.3833939822,0.0303017133,0.3,0.8,0,59,9.505605946857247E-5,8.1151265E-5,8.2756334E-5,66,0.5888889,0,2,200,2,0.01,0.2111111
42691701,lucyfukushima,10,493,37,243,0,2,22.3547546888,20-29,195,4,1,3,4,4,1,3,8,4.204787234,9.312670068,0.0011236124,0.1666666667,0.5,0,59,1.0103991405435698E-4,5.4100845E-5,5.517089E-5,446,0.29166666,0,0,200,0,0,0.20833334
272578794,kentprestage,10,771,99,111,3,3,23.7733517783,20-29,470,5,6,6,12,12,6,6,7,3.4964539007,0.0654885655,0.0962161799,0.1515151515,0.85714287,0,59,1.5454614937823638E-4,1.8935296E-4,1.9309812E-4,66,0.6545454,0,7,199,7,0.0351758794,0.20259747
532276157,MrGeorgeKoura,10,171,43,69,1,4,23.6082632848,20-29,402,3,0,2,2,2,0,2,8,4.0846256092,0,0,0.5,1,0,59,5.875131382127692E-5,0,2.7585445E-5,320,0.8,27,0,178,0,0,0.2
482120673,68fredaye,10,102,11,88,0,1,15.2685444292,10-19,55,3,1,3,4,4,1,3,8,4.2522163121,0,7.671921620412231E-4,0.1666666667,0.5,0,59,8.420065963633008E-5,5.4100845E-5,5.517089E-5,320,0.30357143,2,0,111,0,0,0.19642857
252770855,roubaix_NS,10,4013,166,411,4,905,41.0409012424,40-49,629,7,2,3,5,5,2,3,8,3.8878546099,0,0.0101534188,0.15,0.8333333,0,59,8.590541329204002E-5,8.1151265E-5,8.2756334E-5,322,0.64285713,0,1,200,1,0.005,0.19047617
56280776,peter_68,10,182,55,112,2,1,28.1169604896,20-29,498,3,3,4,7,7,3,4,7,3.8280141844,17.3130424396,0.005730736,0.2142857143,0.85,0,59,1.832023705811501E-4,1.0820169E-4,1.1034178E-4,330,0.66071427,4,12,191,12,0.0628272251,0.18928573
751168627,EleanorSibbert,10,681,28,68,0,24,30.9191850491,30-39,498,5,7,6,13,13,7,6,8,3.9725177305,197.541602491,0.0076223815,0.0833333333,0.5952381,0,59,1.9360794949266783E-4,2.1640338E-4,2.2068356E-4,322,0.40808824,31,0,200,0,0,0.18714986
35646312,redwoodwoof,10,4714,401,710,13,329,59.0599462179,50-59,674,7,5,6,11,11,5,6,8,3.6298758865,24.0626339018,0.0403251176,0.1545454545,0.4642857,0,59,1.512643171356179E-4,1.6230253E-4,1.6551267E-4,66,0.2809524,6,0,200,0,0,0.1833333
833513995,lfay_lorraine,10,8777,449,2001,8,1188,49.619584645,40-49,612,8,2,15,17,17,2,15,7,3.5155141844,99.1352661855,0.0110723637,0.2610294118,0.5208333,0,59,8.330336434007747E-5,8.1151265E-5,8.2756334E-5,320,0.33805668,0,0,201,0,0,0.18277662
604842373,A_Wall2,10,826,59,179,1,65,41.269495477,40-49,516,5,7,11,18,18,7,11,8,3.697251773,82.8178765724,0.0182061527,0.1307189542,0.6454545,0,59,2.4825682243719986E-4,2.1640338E-4,2.2068356E-4,155,0.4632353,27,0,200,0,0,0.1822192
384018933,MeganDykeman,10,981,277,446,10,36,43.4491896477,40-49,580,5,8,8,16,16,8,8,8,3.539893617,91.3086864242,0.0320555704,0.1041666667,0.625,0,59,2.0016262288460534E-4,2.434538E-4,2.48269E-4,330,0.44285715,16,0,199,0,0,0.18214285
25299465,KKineshanko,10,3506,108,333,1,10,43.5774106365,40-49,665,6,9,5,14,14,9,5,7,3.4844858156,35.4118347759,0.145639267,0.2032967033,0.8,0,59,1.720732291987658E-4,2.705042E-4,2.7585446E-4,66,0.6212121,4,0,200,0,0,0.1787879
392880793,prab_the_man,10,2635,133,213,3,8,43.5350529348,40-49,683,6,4,1,5,5,4,1,8,4.0660460993,0,0.0220125993,0.25,0.5833333,0,59,1.6504891628088647E-4,1.352521E-4,1.3792723E-4,47,0.4047619,8,0,200,0,0,0.1785714
49018161,Gottahrdt,10,67932,1760,2001,48,32,43.4783738639,40-49,783,9,8,6,14,14,8,6,7,3.3945035461,10.2064519404,0.117327873,0.1263736264,0.5694444,0,59,1.5663996661531514E-4,2.434538E-4,2.48269E-4,66,0.39215687,5,0,200,0,0,0.17728753
875907876,AndersonforMLA,10,456,91,171,9,1,49.1631021303,40-49,657,6,15,12,27,27,15,12,7,3.6533687943,186.8558720104,0.0410685961,0.1025641026,0.5375,0,59,2.6118606609852927E-4,4.3280676E-4,4.4136713E-4,330,0.36349207,289,0,204,0,0,0.17400793
45230771,JesseSturgeon,10,3292,346,348,12,8,45.8701441047,40-49,690,6,17,22,39,39,17,22,7,3.422429078,2800.7981358751,0.0592373449,0.0971659919,0.49209487,0,59,3.617042649782527E-4,4.869076E-4,4.96538E-4,320,0.3210034,25,0,200,0,0,0.17109147
930682112,Arijaycohen,10,171,130,105,1,35,41.3469838693,40-49,588,4,0,2,2,2,0,2,8,3.8435976961,0,0,0.5,1,0,283,5.875131382127692E-5,0,2.7585445E-5,155,0.8333333,6,0,182,0,0,0.1666667
282626087,ridersplus,10,1513,1325,1802,25,41,47.0534953141,40-49,658,6,1,3,4,4,1,3,8,4.5155141844,18.241488384,5.236095111534034E-4,0.1666666667,0.33333334,0,59,9.482018404552425E-5,5.4100845E-5,5.517089E-5,320,0.16666667,9,0,200,0,0,0.16666667
38915473,AlineBouDiwan,10,31634,403,736,8,97,40.071737775,40-49,760,8,1,1,2,2,1,1,8,4.4419326241,0,0.003971769,0.5,0.5,0,59,6.563932499823506E-5,5.4100845E-5,5.517089E-5,320,0.33333334,0,0,202,0,0,0.16666666
270657179,jkatebee,10,762,219,519,5,86,40.5065320003,40-49,587,5,4,6,10,10,4,6,8,3.8692375887,836.6470281452,0.0092503321,0.1,0.5,0,59,1.9705029965375178E-4,1.352521E-4,1.3792723E-4,320,0.33809525,10,0,200,0,0,0.16190475
227704544,aunttallulah,10,211,34,103,0,1,19.775884328,10-19,388,3,1,2,3,3,1,2,8,4.2584219858,0,0.0010247254,0.1666666667,1,0,59,9.510075764516566E-5,5.4100845E-5,5.517089E-5,320,0.83928573,0,0,200,0,0,0.16071427
480897676,shortstuff521,10,615,11,156,0,385,29.7198114896,20-29,495,5,1,2,3,3,1,2,8,4.007535461,0,0.0018611802,0.1666666667,0.5,0,59,7.394370972237898E-5,5.4100845E-5,5.517089E-5,330,0.3472222,3,3,201,3,0.0149253731,0.1527778
17781921,MichaelErskine,10,631,48,79,0,0,28.30492051,20-29,489,4,1,2,3,3,1,2,7,3.8328900709,0,0.0063854723,0.1666666667,1,0,59,7.673531425355626E-5,5.4100845E-5,5.517089E-5,47,0.8472222,0,0,200,0,0,0.1527778
16382539,GlenStromquist,10,2467,156,183,8,75,47.2671768333,40-49,675,6,14,19,33,33,14,19,7,3.2411347518,353.6108047163,0.2249455552,0.115530303,0.5973684,0,59,2.555892059393841E-4,4.0575632E-4,4.137817E-4,66,0.44712645,64,0,199,0,0,0.15024195
591150170,COPEthunderbay,10,119,31,66,0,0,17.3445602746,10-19,152,4,5,5,10,10,5,5,7,3.7034574468,22.8631249987,0.0145573105,0.0888888889,0.75,0,59,1.6436831695788967E-4,1.6230253E-4,1.6551267E-4,320,0.6,0,0,160,0,0,0.15
57057185,bigbodypresents,10,24765,505,730,12,1051,50.1168678344,50-59,738,8,10,9,19,19,10,9,7,3.5394503546,135.0316836113,0.024327268,0.1169590643,0.5378788,0,59,2.0785541144970464E-4,2.9755465E-4,3.034399E-4,250,0.3888889,9,0,1,0,0,0.1489899
262476027,spiderrico38,10,1698,45,52,0,26,32.0591002198,30-39,562,6,13,11,24,24,13,11,7,3.4419326241,402.8165773752,0.183420238,0.1177536232,0.60952383,0,59,2.3480196219396454E-4,3.787059E-4,3.8619625E-4,66,0.46195653,7,3,197,3,0.0152284264,0.1475673
840925669,missmaplesleafs,10,517,41,213,1,235,26.2404633375,20-29,455,5,2,4,6,6,2,4,7,3.8040780142,47.7608057266,0.008405984,0.1666666667,0.45,0,59,8.548729354391037E-5,8.1151265E-5,8.2756334E-5,446,0.30555555,5,0,199,0,0,0.14444445
111986967,TreanaCampbell,10,391,35,87,1,4,29.1885438637,20-29,435,4,5,7,12,12,5,7,7,3.617464539,127.6636262327,0.0161682044,0.1060606061,0.52380955,0,59,2.266043729767193E-4,1.6230253E-4,1.6551267E-4,320,0.3809524,2,0,200,0,0,0.14285715
441973833,TwitTwitCat,10,1185,94,171,1,37,40.8432314519,40-49,542,5,6,6,12,12,6,6,8,3.7437943262,685.0972156961,0.0170220831,0.0757575758,0.47619048,0,59,2.306562766751826E-4,1.8935296E-4,1.9309812E-4,155,0.33333334,6,0,200,0,0,0.14285714
488821862,Jatcorrupted,10,3182,70,160,1,28,37.4044669421,30-39,565,6,7,7,14,14,7,7,7,3.7854609929,98.657170716,0.021026696,0.0769230769,0.5,0,59,1.602595707751193E-4,2.1640338E-4,2.2068356E-4,330,0.35833332,10,0,200,0,0,0.14166668
258497039,MND1980,10,6027,344,927,7,98,47.4517234414,40-49,700,7,2,7,9,9,2,7,8,4.0195035461,4.7827852465,0.001917957,0.2361111111,0.6666667,0,59,1.0830158555834456E-4,8.1151265E-5,8.2756334E-5,96,0.5285714,2,0,201,0,0,0.1380953
1101378240,janetscott73,10,493,37,80,0,0,36.2964803352,30-39,501,5,6,7,13,13,6,7,7,3.7007978723,81.5925277009,0.020756646,0.0961538462,0.5952381,0,59,2.1870481170355958E-4,1.8935296E-4,1.9309812E-4,320,0.46153846,26,0,200,0,0,0.13369964
29024261,andyingy,10,2697,302,949,2,1126,49.127013438,40-49,636,7,4,0,4,4,4,0,0,0,0,0.0205713325,0.1666666667,0.33333334,0,4,9.084822883879436E-5,1.352521E-4,0,47,0.2,28,0,2,0,0,0.13333334
60116717,KT_Mtjoy,10,110,26,101,0,0,13.1898573515,10-19,176,3,2,3,5,5,2,3,8,3.890070922,8.9282684683,0.0101412236,0.2,0.6666667,0,59,1.1487652895918735E-4,8.1151265E-5,8.2756334E-5,155,0.53333336,0,0,118,0,0,0.13333334
249264319,ErikJohnline,10,589,77,150,3,0,43.9252429774,40-49,577,5,9,11,20,20,9,11,8,3.6866134752,233.5708289525,0.0251584372,0.1131578947,0.5833333,0,59,3.6721582145358294E-4,2.705042E-4,2.7585446E-4,155,0.45054945,16,1,200,1,0.005,0.13278385
513600622,talivaiaso,10,1403,81,310,2,141,26.4684739637,20-29,536,5,3,4,7,7,3,4,8,4.1755319149,0.4287192482,0.006757438,0.2142857143,0.75,0,59,1.1492636777675537E-4,1.0820169E-4,1.1034178E-4,212,0.6181818,9,0,200,0,0,0.1318182
854016014,BOURGAULTPierr2,10,824,494,999,2,0,43.6121017167,40-49,654,5,5,6,11,11,5,6,8,4.1875,286.4023532939,0.0075912377,0.1454545455,0.5535714,0,59,1.4167826353178782E-4,1.6230253E-4,1.6551267E-4,96,0.42222223,3,0,200,0,0,0.13134917
335470110,GabeRyan,10,1783,204,205,2,7,38.7935023764,30-39,584,5,14,6,20,20,14,6,8,4.1170212766,307.1293731076,0.0436367301,0.1657894737,0.6208791,0,59,3.5870456109859966E-4,4.0575632E-4,4.137817E-4,250,0.49,4,0,200,0,0,0.1308791
414250963,XL_TimsCoffee,10,1520,155,559,0,34,37.1443714421,30-39,623,6,1,2,3,3,1,2,9,4.8541666667,0.0909090909,0.0013375112,0.3333333333,0.5,0,59,7.915333278118503E-5,5.4100845E-5,5.517089E-5,250,0.375,1,0,200,0,0,0.125
18360735,suepeac,10,1921,74,131,0,43,25.0560438135,20-29,549,6,5,5,10,10,5,5,7,3.5252659574,59.2646011205,0.0265402517,0.1111111111,0.42857143,0,59,1.629015304870853E-4,1.6230253E-4,1.6551267E-4,66,0.30392158,3,0,200,0,0,0.12464985
1117017337,Canada_Bikes,10,134,120,178,3,0,40.2865832277,40-49,426,3,3,3,6,6,3,3,9,4.7610815603,1.7401568697,0.0025674531,0.2666666667,0.45,0,59,1.1576960506096269E-4,1.0820169E-4,1.1034178E-4,330,0.32575756,3,0,136,0,0,0.12424244
114595836,LuckyJaxson,10,163,57,95,1,2,21.0202724751,20-29,307,3,9,6,15,15,9,6,8,3.8550531915,41.5249599092,0.023697967,0.2285714286,0.6363636,0,59,2.4300096329403444E-4,2.705042E-4,2.7585446E-4,250,0.51384616,2,1,164,1,0.006097561,0.12251744
40934757,adrienneconley,10,363,65,89,3,7,41.916594978,40-49,525,4,5,7,12,12,5,7,8,3.704787234,47.9016503219,0.0135491894,0.1515151515,0.8095238,0,59,1.582330850153585E-4,1.6230253E-4,1.6551267E-4,212,0.6875,16,0,199,0,0,0.1220238
496253544,KcwhyteC,10,1130,35,68,0,80,24.1670129837,20-29,395,6,3,2,5,5,3,2,8,4.0079787234,0,0.0143885153,0.25,0.6666667,0,59,1.0545867435494734E-4,1.0820169E-4,1.1034178E-4,330,0.5448718,0,2,200,2,0.01,0.1217949
16125720,heeeraldo,10,17863,644,423,52,415,55.3741466501,50-59,743,7,5,4,9,9,5,4,8,3.9734042553,2529.2592218388,0.0090169997,0.0694444444,0.5,0,59,1.7940394949338018E-4,1.6230253E-4,1.6551267E-4,330,0.3809524,6,1,201,1,0.0049751244,0.1190476
