id,label,size,statuses_count,followers_count,friends_count,listed_count,favourites_count,klout_score,klout_score_bucket,kred_influence,kred_outreach,indegree,outdegree,degree,weighted degree,weighted indegree,weighted outdegree,eccentricity,closnesscentrality,betweenesscentrality,eigencentrality,newClusteringCoefficient,clustering,componentnumber,strongcompnum,pageranks,authority,hub,modularity_class,old_clustering,interaction_count,temp_term_score,num_tweets,term_score_distinct_tweets,final_term_score,cluster_diff
35965408,16jesse31,10,4329,357,485,1,970,41.8653041837,40-49,668,7,1,2,3,3,1,2,10,4.1210889882,0,0.0012923654,0.1666666667,1,0,135,5.02963348097726E-5,5.0330927E-5,5.1639556E-5,505,0.14285715,7,0,199,0,0,0.85714285
405986825,joanmuise,10,176,21,99,0,6,20.8986293265,20-29,312,4,1,2,3,3,1,2,11,4.544900447,0,0.0012276961,0.1666666667,1,0,135,5.022489604991657E-5,5.0330927E-5,5.1639556E-5,343,0.33333334,4,1,190,1,0.0052631579,0.66666666
829767386,YosheLeigh1,10,127,14,68,0,0,19.3782400852,10-19,312,3,1,2,3,3,1,2,11,4.2405526209,0,0.001482571,0.1666666667,1,0,135,5.0579432359531754E-5,5.0330927E-5,5.1639556E-5,257,0.33333334,3,0,131,0,0,0.66666666
1267401278,HagiazoHuios,10,8,6,27,0,0,14.6694107797,10-19,28,1,1,2,3,3,1,2,12,5.0451036164,0,3.772525221188337E-4,0.1666666667,1,0,135,8.656879533355665E-5,5.0330927E-5,5.1639556E-5,353,0.33333334,1,0,10,0,0,0.66666666
266225680,fyrwulf13,10,674,30,94,0,25,14.675146986,10-19,497,4,1,2,3,3,1,2,10,4.1515644047,0,0.0024285215,0.1666666667,1,0,135,5.407591541934201E-5,5.0330927E-5,5.1639556E-5,257,0.37121212,1,1,200,1,0.005,0.62878788
976111975,zinniaz4bees,10,176,15,81,1,27,25.123184475,20-29,88,3,1,2,3,3,1,2,11,4.0154408777,0,0.0039143912,0.1666666667,1,0,135,5.175249015735946E-5,5.0330927E-5,5.1639556E-5,283,0.43333334,0,0,192,0,0,0.56666666
31158134,rleisti,10,2725,216,316,11,17,28.719343032,20-29,495,6,1,2,3,3,1,2,10,3.9987809833,0,0.0050273053,0.1666666667,1,0,135,5.147322323127064E-5,5.0330927E-5,5.1639556E-5,505,0.45,0,0,199,0,0,0.55
508876374,margiebarkley,10,389,32,71,0,5,21.5248991517,20-29,492,4,3,0,3,3,3,0,0,0,0,0.0245746326,0.5,0.8333333,0,121,5.486659497723304E-5,1.00661855E-4,0,99,0.2857143,2,0,199,0,0,0.547619
545801629,PauliticalEye,10,12326,84,119,5,146,28.14274658,20-29,558,8,2,1,3,3,2,1,10,3.9744006501,0,0.0119053773,0.1666666667,1,0,135,5.1778437083346646E-5,7.549639E-5,7.7459335E-5,99,0.5,1,0,201,0,0,0.5
70693316,terrylo_calgary,10,20484,644,592,19,1143,63.8279857241,60-69,738,8,2,2,4,4,2,2,11,3.7716375457,0,0.0260361447,0.0833333333,1,0,135,5.145321836955657E-5,7.549639E-5,7.7459335E-5,353,0.5,8,0,201,0,0,0.5
1198946628,JohnZwicker1,10,1251,197,554,2,214,47.7878462285,40-49,606,6,1,2,3,3,1,2,11,4.2876879317,0,0.0050576403,0.1666666667,1,0,135,4.993837400203766E-5,5.0330927E-5,5.1639556E-5,353,0.5,5,1,201,1,0.0049751244,0.5
427743419,jimmydawes107,10,123,2,58,0,2,13.4493879176,10-19,83,3,0,2,2,2,0,2,10,3.9244516653,0,0,0.5,1,0,356,4.4780486537007367E-5,0,2.5819778E-5,283,0.5222222,0,0,157,0,0,0.4777778
311469815,unsilenced_majo,10,214,7,127,0,0,27.7482487343,20-29,400,4,1,1,2,2,1,1,10,4.0361641609,0,0.0044446574,0.5,1,0,135,5.464100699589477E-5,5.0330927E-5,5.1639556E-5,505,0.5471698,11,3,200,3,0.015,0.4528302
392880793,prab_the_man,10,2671,134,214,3,8,43.5350529348,40-49,683,6,2,1,3,3,2,1,10,4.0365704998,0,0.0119099896,0.1666666667,1,0,135,6.291657190405784E-5,7.549639E-5,7.7459335E-5,505,0.55,8,0,201,0,0,0.45
16438512,ArtTherapyPlus,10,147,49,146,0,2,16.0429048908,10-19,200,3,0,4,4,4,0,4,10,4.2266450041,0,0,0.5,0.9166667,0,471,4.4780486537007367E-5,0,2.5819778E-5,257,0.47777778,0,0,173,0,0,0.43888892
150293439,gaufredus,10,865,152,252,7,46,39.230371378,30-39,584,5,3,4,7,7,3,4,11,4.9853718001,14.59504807,0.0021345385,0.119047619,0.8333333,0,135,9.346057989983634E-5,1.00661855E-4,1.0327911E-4,267,0.4,5,0,200,0,0,0.4333333
1007615486,Creesharpshootr,10,155,48,211,0,22,23.149291327,20-29,219,4,0,2,2,2,0,2,10,3.9260763607,0,0,0.5,1,0,348,5.709705617852713E-5,0,2.5819778E-5,99,0.5714286,1,0,199,0,0,0.4285714
865633705,EnergyAlberta,10,467,147,217,2,1,33.438307458,30-39,414,6,1,2,3,3,1,2,11,3.8086143844,0,0.0241051796,0.1666666667,1,0,135,5.73391858360039E-5,5.0330927E-5,5.1639556E-5,353,0.6,0,0,203,0,0,0.4
33666565,profaucoin,10,441,96,101,1,0,25.2310961151,20-29,435,4,3,2,5,5,3,2,11,4.3892726534,0,0.0034628143,0.15,1,0,135,1.1009257661652729E-4,1.00661855E-4,1.0327911E-4,283,0.6,1,0,200,0,0,0.4
128676402,natcampbell92,10,849,89,158,1,160,37.4595841457,30-39,552,5,1,2,3,3,1,2,10,3.7809833401,0,0.0078290605,0.1666666667,1,0,135,5.173822998173059E-5,5.0330927E-5,5.1639556E-5,99,0.6,3,0,201,0,0,0.4
623174642,EmraldKatie,10,502,36,348,0,10,26.9260191948,20-29,377,5,0,2,2,2,0,2,11,4.3456539399,0,0,0.5,1,0,395,6.065364118003917E-5,0,2.5819778E-5,353,0.64444447,0,2,200,2,0.01,0.35555553
1250238986,CanadianPoliKid,10,33,8,196,0,0,14.7207688667,10-19,31,2,0,8,8,8,0,8,11,4.128757108,0,0,0.4285714286,0.66071427,0,137,4.4780486537007367E-5,0,2.5819778E-5,353,0.32395643,1,0,38,0,0,0.33675784
303853801,JensenMusicJMI,10,4235,521,566,13,2,44.1082279926,40-49,631,7,1,1,2,2,1,1,1,1,0,8.046619634557215E-4,0.5,0.5,0,117,5.286013865389503E-5,5.0330927E-5,5.1639556E-5,257,0.16666667,6,0,201,0,0,0.33333333
559466563,Donness,10,127,40,95,1,0,30.331271059,30-39,567,4,2,2,4,4,2,2,11,5.1015847217,0,0.0011808492,0.0833333333,1,0,135,7.007930727725485E-5,7.549639E-5,7.7459335E-5,99,0.6666667,8,0,155,0,0,0.3333333
266914729,Macktrocity,10,10,6,26,0,2,11.8833382982,10-19,26,1,2,2,4,4,2,2,11,4.7106867127,0,0.0017681248,0.0833333333,1,0,135,5.1682692711646634E-5,7.549639E-5,7.7459335E-5,99,0.6666667,0,1,12,1,0.0833333333,0.3333333
60116717,KT_Mtjoy,10,110,26,101,0,0,13.1898573515,10-19,176,3,2,2,4,4,2,2,10,3.9252336449,0,0.0096791933,0.25,1,0,135,5.316088631847294E-5,7.549639E-5,7.7459335E-5,283,0.6666667,0,0,118,0,0,0.3333333
235741775,74suited,10,406,101,472,0,5,20.3499977596,20-29,420,4,3,3,6,6,3,3,10,3.7687931735,0,0.0539833017,0.2,1,0,135,6.223728746255741E-5,1.00661855E-4,1.0327911E-4,353,0.6785714,1,0,200,0,0,0.3214286
16372926,BernieMason,10,44,12,86,0,0,18.9223777275,10-19,92,1,2,2,4,4,2,2,10,4.1194636327,0,0.002794929,0.0833333333,1,0,135,4.9358822703194175E-5,7.549639E-5,7.7459335E-5,257,0.6868132,3,0,42,0,0,0.3131868
299241117,michelle373737,10,1558,282,1064,5,67,42.3427068853,40-49,594,6,6,10,16,16,6,10,10,3.80292564,587.0397983674,0.0150961385,0.1291666667,0.6666667,0,135,8.050173538560402E-5,1.7615824E-4,1.8073844E-4,283,0.3809524,22,0,200,0,0,0.2857143
167156495,maggie172,10,2879,47,75,2,91,41.2771575148,40-49,633,6,3,1,4,4,3,1,11,4.3380739537,1.741084151,0.0212387621,0.1666666667,0.5,0,135,5.9633837560943835E-5,1.00661855E-4,1.0327911E-4,99,0.21428572,2,1,201,1,0.0049751244,0.28571428
395475144,TreenDream,10,20,80,772,0,0,20.2352449031,20-29,311,3,0,7,7,7,0,7,11,3.979285134,0,0,0.4047619048,0.6904762,0,774,5.205340031169462E-5,0,2.5819778E-5,353,0.42028984,0,1,20,1,0.05,0.27018636
23829086,JordicusMaximus,10,2208,118,325,1,54,37.2312559834,30-39,611,5,1,3,4,4,1,3,10,3.7643234458,0,0.0068719943,0.1666666667,0.5,0,135,5.082529066547927E-5,5.0330927E-5,5.1639556E-5,283,0.23333333,2,0,200,0,0,0.26666667
470691248,BTDiasCAW1459,10,472,16,45,0,7,18.1833835818,10-19,137,4,2,1,3,3,2,1,11,4.6972775295,0,0.0073462275,0.1666666667,1,0,135,5.5775328054507096E-5,7.549639E-5,7.7459335E-5,257,0.73333335,0,0,200,0,0,0.26666665
441973833,TwitTwitCat,10,1145,93,170,1,37,40.8432314519,40-49,542,5,7,6,13,13,7,6,10,3.8008939456,157.8417488547,0.0206403349,0.0833333333,0.61904764,0,135,9.03989707963156E-5,2.0132371E-4,2.0655822E-4,283,0.35661766,10,0,200,0,0,0.26242998
252443979,d_zels,10,997,200,285,2,110,35.7155109737,30-39,592,5,6,8,14,14,6,8,11,4.5465258025,28.9017067337,0.009343582,0.1428571429,0.85714287,0,135,9.507191944372717E-5,1.7615824E-4,1.8073844E-4,353,0.6,3,0,198,0,0,0.25714287
944576364,StateCentury,10,269,56,172,1,0,30.6925782614,30-39,439,4,1,2,3,3,1,2,12,4.6253555465,0,4.976011673408853E-4,0.1666666667,0.5,0,135,4.736809328748044E-5,5.0330927E-5,5.1639556E-5,505,0.25,23,0,200,0,0,0.25
1262481170,Eva_HumanRights,10,617,20,285,0,3,44.5503508181,40-49,537,7,2,3,5,5,2,3,10,3.8976026006,0,0.0072476145,0.15,0.8333333,0,135,5.0485328149854005E-5,7.549639E-5,7.7459335E-5,99,0.5833333,0,0,203,0,0,0.25
34275728,darrengenge,10,699,92,213,2,3,21.7765333992,20-29,529,4,0,3,3,3,0,3,11,4.5219333875,0,0,0.3333333333,0.5,0,411,4.4780486537007367E-5,0,2.5819778E-5,343,0.25,1,0,199,0,0,0.25
632320063,hex_hut,10,843,328,1108,3,10,44.1934238208,40-49,509,5,2,2,4,4,2,2,11,3.8086143844,995.7837752451,0.0243497868,0.1666666667,0.5,0,135,6.216936293350532E-5,7.549639E-5,5.1639556E-5,353,0.25,2,0,200,0,0,0.25
808031126,GraceontheCoast,10,16,20,159,0,0,18.3072107072,10-19,135,2,1,3,4,4,1,3,12,5.4693214141,0,3.788253482851782E-4,0.25,0.8333333,0,135,5.7811038796388525E-5,5.0330927E-5,5.1639556E-5,267,0.5833333,1,0,28,0,0,0.25
134889456,tbest8118,10,1627,767,837,3,4,26.9040716481,20-29,608,5,2,3,5,5,2,3,11,3.7342543681,0,0.0300426372,0.15,0.6666667,0,135,7.241632509801687E-5,7.549639E-5,7.7459335E-5,353,0.42857143,1,0,199,0,0,0.23809527
270088915,charlesmire,10,2665,129,189,7,80,41.3953181683,40-49,587,6,3,4,7,7,3,4,11,4.2673709874,10.0640034922,0.0068312189,0.119047619,0.6666667,0,135,1.1118441275425131E-4,1.00661855E-4,1.0327911E-4,283,0.43333334,7,0,200,0,0,0.23333336
208678180,kcthegood,10,204,87,132,1,0,34.4287895607,30-39,457,4,5,5,10,10,5,5,11,4.3181633482,90.17030185,0.0078064729,0.2,0.60714287,0,135,8.211340399685854E-5,1.5099278E-4,1.5491867E-4,353,0.37916666,15,11,200,11,0.055,0.22797621
15338360,nomad411,10,24847,1299,1968,48,147,66.576499175,60-69,718,8,2,3,5,5,2,3,9,4.2824055262,12.0170447037,0.0024179963,0.1,0.6666667,0,135,1.6049799266591955E-4,7.549639E-5,7.7459335E-5,267,0.44545454,2,0,201,0,0,0.22121216
382330069,KellyDowdell,10,1112,180,256,3,30,40.0380781455,40-49,580,5,3,5,8,8,3,5,11,3.9370174726,10.0145405576,0.0152687797,0.1964285714,0.56666666,0,135,6.597398321283336E-5,1.00661855E-4,1.0327911E-4,353,0.34615386,1,1,199,1,0.0050251256,0.2205128
606492249,peterongilford,10,646,85,133,1,6,40.472177542,40-49,544,5,5,5,10,10,5,5,10,3.7826086957,269.2479727658,0.0121163656,0.0555555556,0.5,0,135,7.98625722469912E-5,1.5099278E-4,1.5491867E-4,71,0.2857143,11,0,200,0,0,0.2142857
1013858485,MCPACanada,10,94,43,98,0,3,25.5900103754,20-29,365,3,3,3,6,6,3,3,10,3.8821617229,15.3069438651,0.0047657058,0.1,0.6666667,0,135,5.6424275825335825E-5,1.00661855E-4,1.0327911E-4,505,0.45454547,3,5,103,5,0.0485436893,0.21212123
271229421,shelleyshell4,10,3414,79,294,1,23,41.6677233727,40-49,565,5,4,5,9,9,4,5,10,3.688338074,6.8692856582,0.0363791879,0.1111111111,0.55,0,135,7.940825973788773E-5,1.2582731E-4,1.2909889E-4,99,0.33918127,11,2,201,2,0.0099502488,0.21081873
1001077782,freechimchim,10,3884,182,2001,1,0,33.2250080867,30-39,640,6,1,4,5,5,1,4,10,4.0138155221,1.3205045954,6.404349169710305E-4,0.25,0.6666667,0,135,4.8877597188101595E-5,5.0330927E-5,5.1639556E-5,71,0.46666667,88,0,201,0,0,0.20000003
115491361,patriciapresti,10,4147,348,833,17,105,41.1601996141,40-49,604,6,4,4,8,8,4,4,11,4.8407151564,746.1569365299,0.0020866825,0.1071428571,0.5,0,135,1.0576167137317363E-4,1.2582731E-4,1.2909889E-4,267,0.30357143,3,0,200,0,0,0.19642857
16616320,miraoreck,10,505,348,532,7,0,33.8547597742,30-39,568,4,3,4,7,7,3,4,11,4.0832994718,24.8086364417,0.0094168702,0.0952380952,0.5833333,0,135,2.3318741770187316E-4,1.00661855E-4,1.0327911E-4,71,0.408867,0,0,199,0,0,0.1744663
17768745,janeschmidt,10,5991,398,301,23,189,50.668543469,50-59,708,6,7,8,15,15,7,8,11,4.7631044291,1357.5965028033,0.0046251771,0.0904761905,0.44444445,0,135,1.6735691669324607E-4,2.0132371E-4,2.0655822E-4,267,0.27083334,79,1,200,1,0.005,0.17361111
627598217,IainTRankin,10,99,104,217,0,0,33.4507534806,30-39,405,3,4,7,11,11,4,7,11,4.1698496546,120.1032081702,0.0076073119,0.1454545455,0.61904764,0,135,7.047855460542234E-5,1.2582731E-4,1.2909889E-4,343,0.44545454,4,1,100,1,0.01,0.1735931
587673918,GardinerGavin,10,151,164,193,2,5,40.6391362998,40-49,521,3,13,13,26,26,13,13,11,3.7793579846,138.9033551753,0.0409234118,0.1430769231,0.54044116,0,135,1.003494308201178E-4,3.5231648E-4,3.6147688E-4,257,0.3723077,3,0,158,0,0,0.16813346
510831727,nolansnolan,10,113,16,184,0,16,12.6209713021,10-19,115,4,2,1,3,3,2,1,11,4.0284437221,0,0.0483661603,0.1666666667,1,0,135,5.417645440906808E-5,7.549639E-5,7.7459335E-5,353,0.8333333,0,0,147,0,0,0.1666667
805784827,mark_luimes,10,316,44,52,0,35,29.9639385075,20-29,523,4,0,3,3,3,0,3,12,5.0389926889,0,0,0.3333333333,0.6666667,0,656,5.034065667458013E-5,0,2.5819778E-5,353,0.5,5,0,199,0,0,0.1666667
529784722,Bacon604,10,543,31,112,1,5,16.9417068801,10-19,421,4,0,2,2,2,0,2,10,3.7022745735,0,0,0.5,1,0,776,4.719077607448976E-5,0,2.5819778E-5,99,0.8333333,1,0,192,0,0,0.1666667
618163102,Bobby_B44,10,276,59,113,0,0,27.806687422,20-29,528,4,2,2,4,4,2,2,11,4.6269809021,2460,0.0020627644,0.0833333333,0.5,0,135,1.1686021338716388E-4,7.549639E-5,7.7459335E-5,353,0.33333334,8,0,200,0,0,0.16666666
69002150,StealthFlyBy,10,1035,36,8,1,1,42.0909084703,40-49,608,5,2,1,3,3,2,1,11,4.7078423405,0,0.0085353799,0.1666666667,0.5,0,135,6.61751925386398E-5,7.549639E-5,7.7459335E-5,257,0.33333334,8,0,200,0,0,0.16666666
563759499,stanczykowski,10,2970,368,564,22,16,51.9449419308,50-59,630,6,3,4,7,7,3,4,10,4.1080861438,129.4018991348,0.0084221883,0.1428571429,0.6,0,135,5.936850104859263E-5,1.00661855E-4,1.0327911E-4,267,0.43636364,4,0,200,0,0,0.16363636
83491633,hsvirk,10,458,34,37,5,2,26.6808797692,20-29,362,4,2,3,5,5,2,3,10,3.9142624949,4.3796691759,0.0030625745,0.1,0.5,0,135,5.72839684876865E-5,7.549639E-5,7.7459335E-5,505,0.3392857,1,0,200,0,0,0.1607143
29253678,kellyelliottmcm,10,4271,209,230,5,83,47.5556430367,40-49,669,6,5,4,9,9,5,4,11,4.0020316944,40.6707018984,0.0101276858,0.1805555556,0.6333333,0,135,6.849572644336519E-5,1.5099278E-4,1.5491867E-4,257,0.47272727,1,0,200,0,0,0.16060603
300290452,carbonexplorer,10,1332,252,522,13,29,47.0270462286,40-49,602,5,1,3,4,4,1,3,10,3.8321820398,0,0.0044776094,0.1666666667,0.6666667,0,135,6.064823386545359E-5,5.0330927E-5,5.1639556E-5,283,0.5138889,2,0,200,0,0,0.1527778
398380924,DouglasDolores,10,38,7,50,0,0,12.0125759127,10-19,17,2,1,3,4,4,1,3,11,4.2767167818,0.8868617241,0.0052766058,0.4166666667,0.75,0,135,4.8860267099825625E-5,5.0330927E-5,5.1639556E-5,257,0.6,0,0,39,0,0,0.15
1009127808,MonicaBALLUCB,10,692,34,76,0,20,35.9452747351,30-39,348,5,2,1,3,3,2,1,10,3.8642828119,0,0.0084648743,0.1666666667,0.5,0,135,5.360572524539934E-5,7.549639E-5,7.7459335E-5,99,0.35555556,3,3,201,3,0.0149253731,0.14444444
877623170,kitchen_ryan,10,827,36,168,0,0,34.3451868379,30-39,631,5,1,3,4,4,1,3,11,4.0711093052,8.1392476769,0.0013944332,0.0833333333,0.33333334,0,135,5.440302572270092E-5,5.0330927E-5,5.1639556E-5,257,0.1904762,1,0,200,0,0,0.14285714
874887668,ninnygoat,10,331,63,230,0,69,32.5955688332,30-39,479,4,0,5,5,5,0,5,11,4.1035743298,0,0,0.35,0.5,0,230,4.952210990120778E-5,0,2.5819778E-5,257,0.35714287,1,2,196,2,0.0102040816,0.14285713
244816624,pau1234la,10,3883,245,503,3,402,42.8478660992,40-49,682,6,11,13,24,24,11,13,10,3.5969118245,220.517259599,0.0389998096,0.1105072464,0.5824176,0,135,8.930597223655317E-5,3.0198556E-4,3.0983734E-4,257,0.4402174,24,0,200,0,0,0.1422002
388024089,felixhythlo,10,982,108,99,0,77,40.3619505937,40-49,594,5,6,4,10,10,6,4,10,3.7622917513,144.8621856462,0.0231360312,0.0777777778,0.4,0,135,8.106746815184422E-5,1.7615824E-4,1.8073844E-4,505,0.25833333,6,0,201,0,0,0.14166667
561028136,Staarky,10,222,17,28,0,7,22.4234821074,20-29,421,4,1,2,3,3,1,2,11,4.7074360016,0,0.0033533194,0.1666666667,0.5,0,135,6.114333838801465E-5,5.0330927E-5,5.1639556E-5,257,0.3611111,4,0,199,0,0,0.1388889
591150170,COPEthunderbay,10,119,31,66,0,0,17.3445602746,10-19,152,4,3,3,6,6,3,3,11,3.9479886225,25.5155713094,0.0039342171,0.0666666667,0.6666667,0,135,5.790806592544397E-5,1.00661855E-4,1.0327911E-4,257,0.53333336,0,0,160,0,0,0.13333334
37515185,RobertAHammer,10,157,54,126,1,0,32.2912834843,30-39,522,4,3,5,8,8,3,5,11,3.9878098334,3.4843542416,0.006437654,0.1607142857,0.75,0,135,5.866446134563014E-5,1.00661855E-4,1.0327911E-4,343,0.6212121,13,0,200,0,0,0.1287879
225811778,Netghost88,10,1650,95,17,0,12,22.5211378319,20-29,689,6,13,3,16,16,13,3,10,3.8000812678,8.7260549016,0.160110064,0.275,0.6318681,0,135,1.0895127368611395E-4,3.5231648E-4,3.6147688E-4,353,0.5036765,4,0,200,0,0,0.1281916
384357977,NWVoyageur,10,2856,111,153,2,24,31.16472171,30-39,586,6,17,20,37,37,17,20,10,3.3275091426,75.1899012306,0.2590986942,0.1403903904,0.77272725,0,135,1.1694584129403932E-4,4.5297833E-4,4.64756E-4,353,0.6453202,10,0,199,0,0,0.12740705
209609597,PeebsY0,10,1862,79,370,0,97,27.5949842372,20-29,552,6,1,2,3,3,1,2,10,3.8911011784,0,0.0044164531,0.1666666667,0.5,0,135,4.6591070128343536E-5,5.0330927E-5,5.1639556E-5,257,0.375,2,0,199,0,0,0.125
184931005,natgdulz,10,5549,136,193,0,815,41.5953633057,40-49,613,3,6,8,14,14,6,8,11,4.068264933,86.4026791809,0.0163369415,0.1538461538,0.6527778,0,135,7.529397448048785E-5,1.7615824E-4,1.8073844E-4,353,0.53333336,20,1,200,1,0.005,0.11944444
284757897,ckane616,10,2744,1454,1955,25,147,52.5942086456,50-59,649,7,8,0,8,8,8,0,0,0,0,0.010585483,0.2321428571,0.4642857,0,22,1.328166268143072E-4,2.2648917E-4,0,303,0.34583333,3,0,202,0,0,0.11845237
17735910,Hankers,10,13633,192,232,6,4,50.3878706857,50-59,714,7,11,11,22,22,11,11,10,3.4973587972,27.2263483635,0.1611749815,0.1731601732,0.6904762,0,135,9.948417320383482E-5,3.0198556E-4,3.0983734E-4,353,0.5731225,29,0,199,0,0,0.1173537
24497152,Eddie_Gravity,10,12422,274,443,2,18,46.6109544164,40-49,737,7,3,3,6,6,3,3,11,4.0552620886,38.6749411661,0.0158731083,0.1666666667,0.5833333,0,135,5.382952073708526E-5,1.00661855E-4,1.0327911E-4,505,0.46666667,15,0,200,0,0,0.11666663
262476027,spiderrico38,10,1740,46,49,0,25,32.0591002198,30-39,562,6,16,13,29,29,16,13,10,3.5432750914,63.2548707426,0.2235833873,0.1588669951,0.61315787,0,135,1.2259083482616043E-4,4.2781286E-4,4.3893623E-4,353,0.49867725,5,3,197,3,0.0152284264,0.11448062
246426922,voxgroove,10,11793,879,692,21,1223,54.2667787761,50-59,728,7,3,4,7,7,3,4,11,3.9731816335,42.7733587328,0.0122920697,0.119047619,0.45,0,135,6.595426033406831E-5,1.00661855E-4,1.0327911E-4,353,0.3392857,12,0,200,0,0,0.1107143
302659496,nucks99,10,1635,97,221,3,9,40.4416572366,40-49,616,6,9,12,21,21,9,12,10,3.39780577,339.8515246623,0.1429555613,0.1,0.5984849,0,135,8.414677931157608E-5,2.5165462E-4,2.5819778E-4,353,0.4904762,1,0,192,0,0,0.1080087
42985494,fawking_riot,10,11475,603,229,11,332,51.8049395696,50-59,743,7,5,3,8,8,5,3,10,3.6302316132,2.4823746698,0.0216156315,0.1428571429,0.75,0,135,7.146789757271887E-5,1.5099278E-4,1.5491867E-4,99,0.6454545,6,0,201,0,0,0.1045455
16603504,bryw,10,3294,204,289,5,1313,45.241760287,40-49,626,6,6,9,15,15,6,9,11,3.9097927672,151.0584347001,0.0077686565,0.080952381,0.3888889,0,135,1.3192974135100874E-4,1.7615824E-4,1.8073844E-4,257,0.28666666,5,0,200,0,0,0.10222224
275295586,wwwwwayne,10,135,6,22,0,2,11.8833382982,10-19,66,2,2,1,3,3,2,1,11,4.0776107273,3.4168617784,0.0077431589,0.1666666667,0.5,0,135,5.1709464610847275E-5,7.549639E-5,7.7459335E-5,257,0.4,1,0,139,0,0,0.1
1228713486,FranceMarion2,10,171,35,282,0,0,23.4764636169,20-29,337,4,0,2,2,2,0,2,10,4.7583265638,0,0,0.5,0.5,0,393,4.8767668038289396E-5,0,2.5819778E-5,267,0.4,1,0,200,0,0,0.1
90996160,Stroppy_Girl,10,29435,254,249,7,6866,38.8663923856,30-39,784,8,4,5,9,9,4,5,10,3.5704997968,343.0288894965,0.0103629061,0.0416666667,0.3,0,135,6.208026226128624E-5,1.2582731E-4,1.2909889E-4,71,0.2,4,0,201,0,0,0.1
6351532,redgirl13,10,10817,654,645,53,525,,,727,7,6,8,14,14,6,8,11,4.6899634295,1307.8414947223,0.0037928598,0.0879120879,0.44642857,0,135,1.5428951632540577E-4,1.7615824E-4,1.8073844E-4,267,0.3472222,57,0,200,0,0,0.09920637
468128433,Packer_man,10,8644,708,1951,8,295,42.6045954001,40-49,737,8,13,20,33,33,13,20,10,3.2775294596,4334.6979199728,0.1722678663,0.0606060606,0.3131579,0,135,1.181189018645248E-4,3.5231648E-4,3.6147688E-4,353,0.2139785,17,0,201,0,0,0.0991794
69233373,SuzakiTheAmazon,10,1266,190,394,1,30,40.7003182665,40-49,586,5,16,23,39,39,16,23,10,3.2620885819,551.7859904335,0.2137296447,0.0978407557,0.45471016,0,135,1.0192867065833268E-4,4.2781286E-4,4.3893623E-4,353,0.3563492,0,1,200,1,0.005,0.09836096
249264319,ErikJohnline,10,559,77,144,3,0,43.9252429774,40-49,577,5,14,12,26,26,14,12,10,3.7220642015,5126.4910154977,0.0340804806,0.0923076923,0.5095238,0,135,1.754058466871111E-4,3.7748195E-4,3.8729666E-4,283,0.4117647,38,1,200,1,0.005,0.0977591
1015951808,tomgrinnellzw,10,243,29,63,0,0,34.8792796979,30-39,518,4,2,4,6,6,2,4,10,3.8138967899,35.8037389793,0.0087740866,0.1,0.5,0,135,8.282971247315404E-5,7.549639E-5,7.7459335E-5,257,0.4027778,23,2,199,1,0.0050251256,0.0972222
604842373,A_Wall2,10,826,59,179,1,65,41.269495477,40-49,516,5,10,15,25,25,10,15,10,3.5672490857,392.7248300809,0.024720027,0.1066666667,0.52380955,0,135,1.3590160861002824E-4,2.768201E-4,2.8401756E-4,283,0.42857143,33,0,200,0,0,0.09523812
176306039,WOComoxValley,10,463,26,88,0,1,21.1081886256,20-29,457,4,2,0,2,2,2,0,0,0,0,0.0046755489,0.5,0.5,0,88,5.334115557421492E-5,7.549639E-5,0,353,0.4047619,2,0,199,0,0,0.0952381
91846036,Bait_and_Switch,10,937,122,634,3,0,38.5055397108,30-39,539,5,8,8,16,16,8,8,10,3.702559935,234.5140965352,0.0206955942,0.1041666667,0.6388889,0,135,8.2165963740436E-5,2.2648917E-4,2.32378E-4,283,0.54545456,17,2,200,2,0.01,0.09343434
207864860,ButterBrained,10,614,73,165,3,2,31.5130305395,30-39,536,5,12,17,29,29,12,17,10,3.4144656644,92.6957581886,0.1850454274,0.118226601,0.54901963,0,135,9.310859558253036E-5,3.27151E-4,3.3565713E-4,353,0.45726496,8,18,200,18,0.09,0.09175467
633839714,luresaregood,10,927,81,134,0,5,25.8477509641,20-29,590,5,11,15,26,26,11,15,10,3.5071109305,334.6495550481,0.14645535,0.0769230769,0.42380953,0,135,9.523770200756586E-5,3.0198556E-4,3.0983734E-4,353,0.33475783,5,3,200,3,0.015,0.0890517
44777956,heatherkel,10,82,48,71,7,4,24.1252369731,20-29,203,2,4,3,7,7,4,3,11,4.0402275498,7.2812104824,0.0098380844,0.1904761905,0.6,0,135,6.160237381881175E-5,1.2582731E-4,1.2909889E-4,257,0.510989,6,0,110,0,0,0.089011
107794362,RunnertheFirst,10,19386,828,467,23,2,48.1379640052,40-49,755,8,38,51,89,89,38,51,10,3.1227143438,7335.2402679925,0.4375282224,0.0795454545,0.36936027,0,135,4.089068123913106E-4,9.814531E-4,0.0010069713,353,0.28079194,137,0,204,0,0,0.08856833
108909795,LM_Campbell,10,2463,390,378,36,20,49.3558280243,40-49,672,6,15,13,28,28,15,13,10,3.5444941081,825.0587115147,0.0402905753,0.0952380952,0.5904762,0,135,1.615643440336059E-4,4.0264742E-4,4.1311645E-4,283,0.50292397,37,0,199,0,0,0.08755223
