Twitter ID,Interaction count
1053746012,0
227002800,0
223320350,0
242038643,0
154136730,0
25198091,0
1177675052,0
1264846567,0
115145169,0
626785167,0
298540272,0
15877389,0
97175858,0
16811279,0
21263260,0
6894272,0
785780090,0
956358643,0
17568019,0
17553618,0
21937574,0
436088829,0
253866852,0
202907476,0
1180466966,0
844655233,0
950291354,0
17763554,0
866457756,0
1230330985,0
299108280,0
37552089,0
559293140,0
238744876,0
380564154,0
132021619,0
574279451,0
996277891,0
380664031,0
239489739,0
242975599,0
232519990,0
164324862,0
363064080,0
179142840,0
535486548,0
289911123,0
7123892,0
82494649,0
279237257,0
250282374,0
32687067,0
293866044,0
893630857,0
301125514,0
425252248,0
17031126,0
185777196,0
286985249,0
371094771,0
248412992,0
234632458,0
840565326,0
13075932,0
507983064,0
311177662,0
402792142,0
597453571,0
90572771,0
103216409,0
17659340,0
69541907,0
40697478,0
1233036871,0
15569103,0
17956672,0
11423372,0
557419289,0
860654623,0
400968743,0
477801802,0
38038939,0
66112820,0
444909298,0
370384969,0
74660931,0
284630825,0
45628001,0
42553151,0
138313609,0
74532855,0
277316485,0
510942432,0
271475860,0
242377253,0
63542749,0
77137420,0
947897366,0
225966242,0
105208870,0
458878672,0
611297227,0
494331490,0
382223500,0
144876537,0
591150170,0
20495800,0
1250116735,0
1129424678,0
759565674,0
121486117,0
27765177,0
105911241,0
981391872,0
286723230,0
132575271,0
162230121,0
186081352,0
82273900,0
24892203,0
618821856,0
1262960174,0
79518394,0
282034400,0
17738467,0
22279004,0
63604080,0
273123542,0
69637223,0
21515380,0
532276157,0
24116965,0
39426054,0
17393603,0
751168627,0
19041013,0
188007231,0
73202035,0
513739938,0
79262203,0
89812685,0
542706706,0
287303720,0
561264121,0
38360581,0
153153789,0
1058709871,0
421143718,0
19824615,0
268538413,0
27261031,0
145524578,0
272185225,0
375290882,0
59114494,0
435233251,0
338871019,0
632160153,0
205988930,0
49748540,0
831282715,0
395691956,0
118583379,0
300670811,0
368397883,0
16214545,0
307938640,0
169237647,0
39664824,0
558827088,0
22976448,0
218671021,0
167431567,0
272517144,0
281661071,0
832349402,0
469492470,0
159090407,0
124216813,0
20245961,0
251402067,0
48708159,0
14795481,0
703722876,0
588739585,0
276595482,0
531801809,0
25849601,0
32936416,0
586921010,0
1084878776,0
365549928,0
36126551,0
40191477,0
258549215,0
283301194,0
90552383,0
18722095,0
848955582,0
111389524,0
88301686,0
17509636,0
14259750,0
21756477,0
262540645,0
261474668,0
553009426,0
272130077,0
629785384,0
537739100,0
612496685,0
70553160,0
131860405,0
109135911,0
300070934,0
169173525,0
326960437,0
334322696,0
271646800,0
771576320,0
104372498,0
607871339,0
96412638,0
484793295,0
284439426,0
167988120,0
316750387,0
1000767104,0
1000455673,0
1203949657,0
624024743,0
707215531,0
955072836,0
706318964,0
284833045,0
493148184,0
199354634,0
497523433,0
119552413,0
29395837,0
174812966,0
110263832,0
1209167658,0
36711954,0
42222564,0
278774007,0
97474079,0
123104917,0
592444926,0
603053240,0
302659496,0
335955769,0
237781463,0
607153498,0
979701122,0
312195939,0
262476027,0
498813813,0
20711586,0
73651314,0
1242985124,0
28191911,0
341729835,0
369901017,0
496192309,0
501433802,0
41706757,0
224786514,0
121644639,0
273505322,0
65425265,0
142075614,0
367333161,0
1184156005,0
16173081,0
152498426,0
614735915,0
196717787,0
315943388,0
366565098,0
148943350,0
556040281,0
489449994,0
1184200088,0
119711865,0
302951386,0
85683126,0
141601658,0
21625747,0
246823640,0
17141770,0
119911112,0
25760258,0
105306151,0
65915419,0
19801825,0
356262824,0
14718629,0
503827583,0
261857919,0
510704849,0
273405104,0
38639718,0
963122683,0
361909957,0
100531055,0
25886969,0
746959880,0
516778243,0
285734431,0
195419614,0
211294453,0
196218449,0
379008073,0
203559806,0
268906600,0
140899011,0
557444928,0
173465009,0
213023643,0
230166410,0
77254498,0
123279913,0
108687863,0
21767372,0
50458600,0
395810455,0
18435883,0
16493164,0
553747738,0
16106522,0
18572843,0
209693045,0
270191765,0
29771859,0
1250157301,0
161849864,0
583002992,0
260197400,0
300958574,0
90173213,0
399360633,0
186285606,0
60468248,0
273590984,0
249421095,0
72663989,0
119149614,0
1087992997,0
1226281760,0
359784067,0
53807352,0
1096068614,0
550132483,0
37089180,0
208776992,0
23345269,0
1120740445,0
471078603,0
578995848,0
215995013,0
997498404,0
209488200,0
312194762,0
997271294,0
607531851,0
83180342,0
197176188,0
17535515,0
69789140,0
392880793,0
14103847,0
111715724,0
403738810,0
97274376,0
626183808,0
77716291,0
138956534,0
219003291,0
106157525,0
166638826,0
326235711,0
76919759,0
996788659,0
19365670,0
297483708,0
15214135,0
11314672,0
37970352,0
83748727,0
935732234,0
61213720,0
16832788,0
256096579,0
49478990,0
1237059938,0
294786747,0
113522488,0
173137904,0
270885775,0
35162290,0
16425076,0
401651305,0
428057122,0
321968555,0
161507331,0
623856263,0
297765305,0
38499453,0
70377745,0
711063583,0
266855812,0
1257655196,0
840925669,0
421176943,0
556132734,0
32324576,0
233426838,0
345933469,0
476004139,0
273760106,0
343060871,0
292624934,0
301253362,0
233749323,0
1016034486,0
14065963,0
255067647,0
15625485,0
159409311,0
528006485,0
219775240,0
54441681,0
818707315,0
521005895,0
98471835,0
19216420,0
514845467,0
17221430,0
1196233544,0
18040291,0
1259539242,0
83499887,0
107911173,0
133106532,0
414031631,0
202463956,0
154592265,0
706539001,0
283292134,0
16583536,0
68718696,0
312146395,0
1269589020,0
303289107,0
557449649,0
356303383,0
168504027,0
273201959,0
107794362,0
427315022,0
72927328,0
328243230,0
86344211,0
215501705,0
521004803,0
309095245,0
397488530,0
34333300,0
65254904,0
214324469,0
794664236,0
403813939,0
376541246,0
276097793,0
915477338,0
18454463,0
134890691,0
967227373,0
550250082,0
454114632,0
745795364,0
333746459,0
126727928,0
248838169,0
147774520,0
290895809,0
16727611,0
272498805,0
338157932,0
312422268,0
16405982,0
31254552,0
158007214,0
1223613373,0
1028563507,0
601005279,0
47766094,0
450868260,0
186602385,0
400419867,0
32728797,0
237901118,0
27344646,0
382207006,0
38915473,0
249410426,0
54962166,0
1228455248,0
47773642,0
204844864,0
1168689936,0
285771480,0
273160093,0
387770974,0
16189107,0
268412615,0
17546540,0
311736093,0
18062054,0
347213984,0
346949719,0
114199041,0
411896865,0
855205022,0
74179953,0
373581418,0
1255717705,0
1180553077,0
280801747,0
1222620624,0
1188148028,0
8384152,0
190038605,0
28115444,0
12864252,0
534790063,0
306487463,0
16912754,0
608395920,0
345527274,0
336274506,0
160033836,0
99626313,0
607874997,0
19006592,0
16084787,0
216732503,0
1245872196,0
1232470694,0
303665229,0
29861638,0
390346699,0
428007272,0
1200640753,0
112440440,0
281630899,0
748318784,0
168706121,0
511399796,0
403959388,0
552220775,0
66476470,0
132675721,0
371356803,0
382437160,0
91404588,0
865633705,0
347451746,0
49018161,0
156180693,0
55901461,0
627091485,0
917466355,0
265200837,0
337174475,0
313799444,0
104644390,0
19388993,0
82940718,0
212942917,0
929877470,0
481033058,0
133063614,0
46710447,0
16422863,0
773659566,0
21594028,0
14690573,0
216554278,0
279108883,0
18308001,0
400836180,0
421226526,0
18654401,0
188983641,0
20078507,0
1273559047,0
12046772,0
89155640,0
112372171,0
989207850,0
27295541,0
245039169,0
264003758,0
37085947,0
86182834,0
65137576,0
21460797,0
58023261,0
41043869,0
313332496,0
400707920,0
257115140,0
189159758,0
26548594,0
497499405,0
251116380,0
944417654,0
27474582,0
92091739,0
169670184,0
274831602,0
394245906,0
275313660,0
29386701,0
87836882,0
23159696,0
287752788,0
587873748,0
246538797,0
381058048,0
515056851,0
1115237750,0
154945079,0
1219831238,0
427743419,0
1100584747,0
831366276,0
556094860,0
1239757610,0
95462457,0
923744418,0
290704632,0
14276665,0
1097270467,0
518046429,0
523556031,0
21139166,0
24639266,0
45423472,0
239388939,0
1149562928,0
390225936,0
16982873,0
319742258,0
524730862,0
47533676,0
246305835,0
15235516,0
119453781,0
21510079,0
73592681,0
1275672991,0
42652292,0
24952644,0
306360991,0
159845237,0
17314758,0
55142273,0
627055000,0
510831727,0
128028442,0
279623396,0
244196762,0
185109209,0
167535120,0
70445552,0
280831905,0
29816478,0
40152815,0
274058279,0
16591952,0
158570147,0
42836999,0
177303552,0
345983663,0
27150189,0
20623400,0
242867688,0
321099097,0
1048447759,0
108743813,0
102867308,0
52447427,0
20636473,0
80027957,0
247404995,0
32745985,0
280269477,0
26037015,0
389475975,0
202716010,0
245030913,0
17934964,0
63795844,0
16580153,0
95539607,0
273280868,0
554800351,0
27823555,0
341105081,0
335497387,0
311286748,0
608283021,0
96450418,0
275185537,0
249809370,0
559997737,0
1112892476,0
41112530,0
240318436,0
75190893,0
18592513,0
466603103,0
49707617,0
761875566,0
22202422,0
619105419,0
44777956,0
911582797,0
275295586,0
435094631,0
16276647,0
12562482,0
855136358,0
1201618008,0
26289430,0
411188145,0
285796366,0
44280511,0
998331242,0
1273242876,0
940055154,0
1247909665,0
1149032365,0
310961831,0
435707754,0
494598289,0
230220287,0
181176786,0
69505975,0
15526230,0
414250963,0
1154159796,0
193566462,0
287905776,0
1043296272,0
179074921,0
220518078,0
33565866,0
776270952,0
246667561,0
282915772,0
1075087957,0
53542320,0
27485292,0
1000734818,0
754184833,0
21927175,0
276143180,0
149196780,0
1278759175,0
181006628,0
844099489,0
581131583,0
312660421,0
23009685,0
272578794,0
515638983,0
858827341,0
93675048,0
15215453,0
16744001,0
91892348,0
1171731247,0
887461274,0
22373748,0
756913038,0
502283898,0
459697389,0
22105251,0
342281222,0
547069308,0
148821315,0
180572286,0
38548714,0
42691701,0
242394505,0
1276931240,0
391997276,0
62139614,0
900667856,0
607054668,0
454472178,0
231957153,0
217177064,0
277145358,0
201265978,0
253382876,0
21825027,0
332354960,0
22330357,0
475390714,0
1195118856,0
117247943,0
623174642,0
1137791304,0
861557418,0
326540264,0
123035624,0
415126004,0
84702727,0
13230662,0
353274458,0
189004642,0
420282906,0
15636921,0
127310706,0
26273435,0
761641470,0
15275729,0
427901944,0
451342293,0
335566521,0
485464541,0
863443381,0
20268038,0
93311996,0
16546939,0
254190800,0
257144150,0
1132300357,0
381211913,0
419186757,0
83955501,0
1126806397,0
260559024,0
384112877,0
274743250,0
72736745,0
162443820,0
374184788,0
379529949,0
275342624,0
583552935,0
110099532,0
313145702,0
67171013,0
278363507,0
1017914738,0
297715869,0
237166854,0
163808974,0
44596346,0
34959839,0
40632978,0
337213102,0
561976679,0
798193664,0
1047212851,0
428441121,0
68143662,0
11435092,0
122912745,0
59748410,0
421102654,0
252507111,0
97460162,0
50301987,0
294536929,0
447760535,0
524868951,0
618097167,0
400335431,0
23130850,0
61503377,0
297458940,0
190240891,0
36489207,0
18049661,0
21665234,0
130278992,0
243620340,0
719098436,0
701821014,0
277132286,0
40704088,0
102570249,0
268896921,0
218232928,0
222987791,0
105601666,0
516634980,0
355577666,0
280951231,0
254999238,0
522452889,0
244170872,0
20697134,0
39234426,0
36462468,0
582298828,0
394974297,0
624960049,0
233948870,0
108103088,0
539701822,0
18703833,0
220778300,0
267184794,0
140601401,0
375883305,0
109315305,0
515678286,0
454937559,0
913757827,0
340284566,0
117810351,0
879209971,0
200210559,0
370198217,0
250164587,0
87247412,0
594531469,0
231969013,0
40756532,0
604806474,0
124295860,0
16831607,0
333016219,0
26279847,0
381219762,0
1066176374,0
137444494,0
400144770,0
43338821,0
395452946,0
907333980,0
263691341,0
251962604,0
552119609,0
560765411,0
282699689,0
844825399,0
473482276,0
473449200,0
292184671,0
5262391,0
18253198,0
146903498,0
436985128,0
11267302,0
126693754,0
16149936,0
567663996,0
416699333,0
330268057,0
44964136,0
516626578,0
68966030,0
748112826,0
212703871,0
878546018,0
351211110,0
901980590,0
872059213,0
256775505,0
33918309,0
188733067,0
125875248,0
37513164,0
92651574,0
197891853,0
204623944,0
529665584,0
613887465,0
40950257,0
26355733,0
27525925,0
796675838,0
996447847,0
339722887,0
270938299,0
308613286,0
23259960,0
1179642390,0
248039154,0
1004484314,0
54937843,0
979325480,0
1307791,0
105597356,0
395119352,0
325315594,0
188379252,0
632592632,0
15205787,0
1249794612,0
863580548,0
351220065,0
155631208,0
247478131,0
225438673,0
16087953,0
47425783,0
765819529,0
272141036,0
20753028,0
15278776,0
61542328,0
493389719,0
1228889064,0
267298033,0
74347962,0
1124513556,0
547095100,0
264364455,0
624961616,0
32257133,0
94261963,0
552866595,0
27497799,0
223173217,0
158852785,0
233303806,0
58340767,0
257252508,0
52435593,0
209603205,0
16795670,0
857278716,0
274325886,0
204188190,0
370391157,0
805996554,0
305929470,0
30606946,0
474403411,0
24497152,0
333705888,0
546924171,0
356667158,0
16330729,0
94020511,0
14638851,0
149339613,0
593723837,0
67934260,0
497084291,0
19825011,0
1231540729,0
402752738,0
23713082,0
249264319,0
513600622,0
874887668,0
111056608,0
376020156,0
18125387,0
94791047,0
399371605,0
419345513,0
431615200,0
46280896,0
320522568,0
282822705,0
71611873,0
630956515,0
583112136,0
78259129,0
273032886,0
338004749,0
19082794,0
464090660,0
76940591,0
134881959,0
402906197,0
755119340,0
63111785,0
63826204,0
872376937,0
214494357,0
250906632,0
131859786,0
751132801,0
332884767,0
364402840,0
283402937,0
17389318,0
821990130,0
1262402966,0
900693096,0
365592531,0
14092606,0
22313084,0
253776118,0
896533812,0
483324946,0
501380555,0
67913395,0
291142267,0
360129829,0
89704537,0
25309148,0
1076783226,0
387381118,0
344167318,0
180005108,0
1110761798,0
22462514,0
160027610,0
97474900,0
65111698,0
977630929,0
308821251,0
21039946,0
384560587,0
271183691,0
59834690,0
575511770,0
46555511,0
480689717,0
220765357,0
468782243,0
15333188,0
37713606,0
240966724,0
121492132,0
926791760,0
257761286,0
121785205,0
70693316,0
30307665,0
1060545835,0
1163407496,0
25275001,0
989152430,0
88799262,0
334800870,0
65732483,0
705370724,0
400961934,0
627496559,0
281604944,0
496326186,0
459762459,0
104300984,0
145480842,0
632320063,0
26099512,0
205539960,0
399253284,0
492513725,0
213751216,0
50664739,0
14303077,0
21315649,0
259377867,0
21773382,0
416434193,0
484317938,0
176207343,0
186984132,0
362254851,0
336185834,0
174803745,0
124342294,0
518015895,0
423823137,0
408867671,0
930682112,0
414261042,0
420318827,0
50089721,0
163861697,0
325555085,0
1173231918,0
919512212,0
142889852,0
151596369,0
286424432,0
393056809,0
225166458,0
391084315,0
163217488,0
96267206,0
169236244,0
346844032,0
27371671,0
17929477,0
277060347,0
89715294,0
422159041,0
116476946,0
374735534,0
628891858,0
75368511,0
874224876,0
360789009,0
479771607,0
28574101,0
18083531,0
271550357,0
261988359,0
439313680,0
326461319,0
441973833,0
252401073,0
369088384,0
356378265,0
103735808,0
92356084,0
946356661,0
497731840,0
576539791,0
190012537,0
1077759668,0
17795686,0
131324734,0
708826764,0
161348163,0
283368566,0
26153606,0
26282371,0
14304664,0
26996143,0
160432735,0
529786217,0
16092905,0
517664013,0
466566898,0
220576066,0
348090355,0
612957191,0
160971280,0
16307818,0
606459721,0
216394071,0
380392388,0
36395646,0
395292058,0
1022596632,0
472515859,0
52815305,0
169697739,0
82674850,0
44316923,0
361313270,0
16087107,0
541203859,0
207775670,0
23005283,0
19055125,0
789861271,0
13384192,0
378826663,0
34478789,0
609603108,0
315934722,0
28435748,0
563080056,0
41413178,0
257644524,0
295707178,0
16232438,0
243346390,0
21701979,0
29649595,0
776399773,0
518466616,0
544603490,0
102282810,0
34073187,0
234910661,0
250170548,0
507494424,0
137530133,0
24836413,0
373244712,0
294174645,0
14241069,0
315042301,0
142414161,0
16753411,0
19261628,0
95105815,0
15178939,0
408026086,0
499467984,0
567814795,0
242123168,0
180093728,0
148102969,0
434271579,0
126062120,0
66501568,0
205596173,0
56690455,0
6167332,0
51155639,0
147981741,0
838325360,0
25122402,0
173029216,0
253910519,0
275787002,0
21350873,0
157096043,0
16074963,0
16125720,0
115813342,0
720947208,0
68898817,0
508876374,0
596610030,0
965540558,0
62707770,0
18230352,0
236600104,0
169162499,0
25329655,0
443655020,0
16239231,0
272632742,0
500001852,0
250941432,0
343114987,0
18962927,0
17116017,0
26248942,0
239409320,0
17881831,0
1049489426,0
392370247,0
271117979,0
198632817,0
221355278,0
16469906,0
100597465,0
397393302,0
273683993,0
1137871406,0
194166404,0
181043440,0
78069472,0
138311326,0
217583369,0
34121956,0
18309992,0
436242761,0
340435047,0
496253544,0
250510775,0
210695187,0
64545499,0
30373506,0
1152425442,0
119563210,0
171734558,0
21423190,0
49500506,0
88305524,0
16290583,0
536296801,0
19086164,0
811549418,0
58502105,0
714846560,0
247127083,0
11275512,0
21326579,0
427822638,0
15223577,0
16152553,0
988162094,0
817518192,0
124236594,0
19092673,0
41378883,0
17220578,0
1145495754,0
49687037,0
106285121,0
28883923,0
180037479,0
266734397,0
194301614,0
853288416,0
249956868,0
8329682,0
266620548,0
264138087,0
604842373,0
942629846,0
548635608,0
62097819,0
859029968,0
268539428,0
83496033,0
22224357,0
232316218,0
228962972,0
17850064,0
159578935,0
433809465,0
802649408,0
567420300,0
116503910,0
255190986,0
91035609,0
275185937,0
23698727,0
114259006,0
514048301,0
285233916,0
221519496,0
796719091,0
107759109,0
112634116,0
531034033,0
135260229,0
327135990,0
746562397,0
1279462135,0
603831203,0
72737393,0
164945916,0
122155951,0
17428471,0
17628505,0
15966995,0
590013232,0
92579695,0
1204305224,0
976111975,0
204658137,0
485328791,0
118541476,0
278398693,0
186500600,0
751372069,0
213915057,0
331776617,0
131527548,0
5661632,0
541052393,0
20456667,0
272523322,0
46102486,0
993803760,0
77421074,0
416428550,0
473754564,0
226987255,0
101971837,0
19221008,0
428009580,0
13179482,0
23002145,0
435196112,0
1197195649,0
14969693,0
95385781,0
501642872,0
892617242,0
932144096,0
979235791,0
509220744,0
221232525,0
1163725992,0
1018008415,0
857971962,0
577727470,0
16753407,0
374074082,0
209176493,0
305555549,0
150289374,0
1019833886,0
494617573,0
198291682,0
22420772,0
35646312,0
152441399,0
606564909,0
819665880,0
96306270,0
1080115680,0
20370879,0
1088105096,0
58006535,0
139949751,0
125848560,0
401614276,0
860743243,0
184844629,0
91175967,0
83684703,0
36506853,0
324607535,0
256124395,0
1109812544,0
611939245,0
545144439,0
858955286,0
213705283,0
91017612,0
310855387,0
16261900,0
74720932,0
469422478,0
247447586,0
591304445,0
286229457,0
137008699,0
221074956,0
265476888,0
534827153,0
1038618348,0
84969179,0
251384738,0
24597118,0
42070392,0
24421289,0
291497597,0
149969383,0
19185104,0
285103806,0
581438207,0
13236872,0
124502440,0
322620521,0
324506143,0
222819990,0
244680936,0
237842283,0
197927845,0
46221000,0
480897676,0
112517348,0
175339172,0
12848262,0
23916808,0
42896073,0
98248395,0
896146903,0
78141614,0
197650075,0
18585980,0
140497014,0
244816624,0
515735777,0
521879347,0
162606435,0
258405050,0
130341846,0
268535351,0
452532683,0
109065918,0
369212454,0
247875083,0
506427392,0
273537714,0
78394471,0
214946558,0
48457938,0
713308196,0
358112947,0
320990339,0
48914528,0
718634976,0
293313896,0
33269047,0
18460152,0
47454245,0
791995963,0
69720985,0
586315432,0
36877156,0
341378383,0
135563317,0
32501058,0
313900607,0
104612784,0
134511670,0
478862368,0
365551227,0
47719216,0
36311064,0
608450744,0
278242487,0
25217615,0
33123665,0
237908767,0
349946938,0
217849245,0
1102814232,0
160969761,0
1170530546,0
256803631,0
175696165,0
29480932,0
61011254,0
234909466,0
191105604,0
515986093,0
217286273,0
42982767,0
42612159,0
844180087,0
1164511201,0
185852300,0
1192013226,0
34165887,0
77298060,0
395470013,0
354691591,0
53211399,0
217251219,0
513742574,0
367562844,0
44719130,0
15152494,0
44829951,0
318568724,0
252274047,0
266965724,0
403403713,0
829767386,0
299738128,0
875907876,0
705462967,0
168965357,0
174137795,0
262537913,0
19422472,0
160356798,0
501910165,0
142923968,0
360293509,0
242571362,0
7727422,0
589746028,0
360938067,0
65964860,0
327747513,0
273281448,0
15698452,0
119827702,0
271649526,0
1099800842,0
290913188,0
16727909,0
97839765,0
273703828,0
145821257,0
101657044,0
733527702,0
504938306,0
384688216,0
601396321,0
43209544,0
887868182,0
596817600,0
991765542,0
270523420,0
96761456,0
495438775,0
68191922,0
291757755,0
749233422,0
495905313,0
288578583,0
30310478,0
85146999,0
325566756,0
436471536,0
738165294,0
246233323,0
870165780,0
948394051,0
292246560,0
477043749,0
51705064,0
28980136,0
31159339,0
274231222,0
67008429,0
112768200,0
23622196,0
80970676,0
19515093,0
265604273,0
1158164065,0
269643383,0
3847661,0
283590835,0
23161031,0
153058098,0
554522397,0
396745864,0
96469541,0
263759179,0
131968998,0
29195172,0
623380122,0
381136617,0
175437035,0
218333534,0
898482366,0
71304585,0
127901611,0
375016355,0
22842362,0
590650380,0
22868993,0
81855161,0
7417792,0
77302546,0
26310909,0
195903035,0
224142741,0
863580475,0
444262205,0
36988297,0
957332066,0
16116004,0
752150724,0
15206059,0
341813644,0
27885021,0
293223633,0
272124058,0
131175096,0
243690594,0
76738942,0
467576758,0
543655428,0
467578012,0
344162043,0
367973796,0
543799267,0
37491208,0
15612072,0
551934259,0
174285518,0
287936925,0
37515185,0
1089995856,0
384357977,0
14446092,0
186216628,0
751402752,0
32859202,0
184321146,0
199833381,0
191832828,0
1231844737,0
145935577,0
160102712,0
863009408,0
17414861,0
1226426209,0
94587356,0
388024089,0
16220555,0
22758206,0
160344554,0
1088465473,0
859738734,0
1205581352,0
589587227,0
267696181,0
225516033,0
28765381,0
92116441,0
132950661,0
17458850,0
560481476,0
1289312798,0
331840766,0
1132335180,0
444129933,0
227328570,0
599962919,0
753680450,0
54152264,0
927601921,0
1255858122,0
165039539,0
280235035,0
378956312,0
556687339,0
552765716,0
262280216,0
958156850,0
952305139,0
1057691006,0
241985595,0
1152097489,0
104757726,0
1038301598,0
15013005,0
268401139,0
26052727,0
26441172,0
211634693,0
15830174,0
844495087,0
190694251,0
267813818,0
47956279,0
331376866,0
352090345,0
17469300,0
19143783,0
873093078,0
14070067,0
401289982,0
346389807,0
794758278,0
20610001,0
50287133,0
180513765,0
177602450,0
17394041,0
316143899,0
1203977845,0
467212067,0
156503527,0
335421914,0
40976505,0
44366939,0
16180205,0
18004988,0
594984816,0
852052230,0
456984469,0
251176847,0
1091259852,0
431403044,0
496657261,0
212691017,0
1195139166,0
900481465,0
193370454,0
16751014,0
833513995,0
14560937,0
145647271,0
1197624048,0
1141969986,0
54169562,0
271762869,0
719102646,0
416746210,0
1147690638,0
65027992,0
28987867,0
293106824,0
1058370912,0
635864855,0
20020860,0
30554699,0
483577756,0
435290720,0
484182357,0
25671509,0
1029611648,0
603719194,0
25603108,0
40550119,0
24775854,0
188976041,0
17809788,0
170384986,0
16211114,0
61290528,0
526913370,0
20679494,0
351783729,0
331666614,0
543895677,0
51448005,0
64854080,0
274111805,0
14558543,0
31658445,0
576929601,0
247407928,0
244650352,0
17735910,0
374328572,0
1021542854,0
91711944,0
37346747,0
445052037,0
427614581,0
30584980,0
253147396,0
84964287,0
383973753,0
571223926,0
47721136,0
811301882,0
195164291,0
84331320,0
467121804,0
590004017,0
458031230,0
247228394,0
779084587,0
340124841,0
84368341,0
161384254,0
106271958,0
41624572,0
21379617,0
96799205,0
27935316,0
206220968,0
566759589,0
136729875,0
217338176,0
1204101085,0
485043632,0
242846644,0
122865295,0
240054606,0
984791412,0
326900818,0
255872340,0
185079991,0
610195349,0
188297924,0
383995541,0
390142047,0
17781921,0
579057054,0
524754019,0
500291384,0
898819561,0
253233038,0
22795286,0
131986093,0
36949718,0
1250141665,0
113326816,0
814062072,0
389061336,0
30165556,0
177134474,0
36398145,0
20370923,0
92665203,0
81770444,0
637293275,0
1209325026,0
3567831,0
46760617,0
24097906,0
391381283,0
43618205,0
331678517,0
631155719,0
591461998,0
421369568,0
192455232,0
13952632,0
15228888,0
486939116,0
38744285,0
733733526,0
122176481,0
188300404,0
395856125,0
217586917,0
112944623,0
63966763,0
67278150,0
884412037,0
18159755,0
296553072,0
559995442,0
62851023,0
1009924706,0
25435971,0
141246833,0
20883508,0
1130456989,0
272946124,0
297568021,0
32138687,0
1016526673,0
112613293,0
111986967,0
846712357,0
442832919,0
14261329,0
229929984,0
260295017,0
14470102,0
841595791,0
16124644,0
271251442,0
195981833,0
522827444,0
205359259,0
17076793,0
23236190,0
538475365,0
431971226,0
423033599,0
298598869,0
58118846,0
89733259,0
1025227592,0
576337793,0
274114074,0
1191498908,0
832448934,0
160356456,0
496172900,0
174262288,0
259606419,0
243225102,0
531177590,0
65609326,0
115145326,0
919226346,0
271950800,0
952606484,0
235031427,0
283258239,0
162901927,0
741354828,0
49400099,0
1101378240,0
25229592,0
565405613,0
276518876,0
855360626,0
375634441,0
18589172,0
16740019,0
355514339,0
235425236,0
28578004,0
16229679,0
425385941,0
558211885,0
432866028,0
32112311,0
563759499,0
175350403,0
459643341,0
132298022,0
397288315,0
944396432,0
78898625,0
1102426495,0
17172569,0
366947456,0
250140570,0
194490269,0
316910129,0
594914912,0
22828825,0
951406202,0
262284222,0
272583709,0
144061938,0
213126390,0
45230771,0
335516271,0
153900200,0
354054080,0
1196307679,0
22225648,0
475308891,0
295529527,0
749588269,0
1055278064,0
324086895,0
15616667,0
18547284,0
87344994,0
533469634,0
73815018,0
486194640,0
340616852,0
255486202,0
187348023,0
277263155,0
299444560,0
26316027,0
186481198,0
303944876,0
353076763,0
249128266,0
157109830,0
33316076,0
735439969,0
262520354,0
943439419,0
587138551,0
1203697909,0
24892031,0
23772203,0
391609532,0
873760831,0
180798968,0
15179114,0
51822482,0
587142680,0
80940096,0
393005812,0
721429753,0
474484479,0
203646071,0
163462941,0
324029056,0
43705629,0
