id,label,size,statuses_count,followers_count,friends_count,listed_count,favourites_count,klout_score,klout_score_bucket,kred_influence,kred_outreach,indegree,outdegree,degree,weighted degree,weighted indegree,weighted outdegree,eccentricity,closnesscentrality,betweenesscentrality,eigencentrality,newClusteringCoefficient,clustering,componentnumber,strongcompnum,pageranks,authority,hub,modularity_class
991748653,jessicabeth8412,10.0,359.0,204.0,535.0,2.0,37.0,42.18912397435249,40-49,497.0,4.0,6,14,20,20.0,6.0,14.0,7.0,3.315159574468085,3327.5558610554754,0.012247263167643734,0.05,0.14285715,0,59,2.1652940310995029E-4,1.8935296E-4,1.9309812E-4,320
54614327,lesleyrosiak,10.0,2144.0,208.0,433.0,3.0,49.0,44.27792528024688,40-49,651.0,6.0,1,3,4,4.0,1.0,3.0,8.0,3.898936170212766,24.366872834131176,0.0020386542923547107,0.08333333333333333,0.16666667,0,59,7.397502634644767E-5,5.4100845E-5,5.517089E-5,212
16075594,TicknerSafety,10.0,6556.0,198.0,116.0,3.0,14.0,47.47408374897775,40-49,696.0,7.0,6,4,10,10.0,6.0,4.0,7.0,3.8874113475177303,194.87156968040725,0.021821964184050194,0.08888888888888889,0.15277778,0,59,1.244648648382096E-4,1.8935296E-4,1.9309812E-4,320
32949218,moladi,10.0,6593.0,1020.0,1986.0,25.0,31.0,46.94012215608738,40-49,699.0,7.0,2,2,4,4.0,2.0,2.0,1.0,1.0,2.0,5.549058275225739E-4,0.0,0.0,233,601,5.717538172980154E-4,8.1151265E-5,8.2756334E-5,414
33929160,AMSUL,10.0,347.0,82.0,528.0,1.0,0.0,37.248495796250936,30-39,504.0,4.0,2,2,4,4.0,2.0,2.0,9.0,4.79592740150509,0.0,6.070422512955594E-4,0.08333333333333333,1.0,0,59,1.267930214080395E-4,8.1151265E-5,8.2756334E-5,66
114595836,LuckyJaxson,10.0,163.0,57.0,95.0,1.0,2.0,21.020272475072886,20-29,307.0,3.0,9,6,15,15.0,9.0,6.0,8.0,3.8550531914893615,41.52495990916353,0.0236979669885768,0.22857142857142856,0.6363636,0,59,2.4300096329403444E-4,2.705042E-4,2.7585446E-4,250
318358273,KgotsoBops,10.0,3893.0,152.0,132.0,1.0,1.0,45.431302291469734,40-49,697.0,6.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234,602,5.875131382127692E-5,0.0,0.0,384
43171504,jaymini,10.0,1453.0,508.0,616.0,37.0,0.0,44.11212891435937,40-49,639.0,5.0,17,14,31,31.0,17.0,14.0,7.0,3.363031914893617,2866.136077763846,0.046491425148381574,0.046236559139784944,0.1868421,0,59,4.439710354519127E-4,4.869076E-4,4.96538E-4,155
389029085,MA_Grondin,10.0,3178.0,17621.0,441.0,84.0,1644.0,79.10439082694694,70-79,784.0,6.0,10,1,11,11.0,10.0,1.0,8.0,4.420212765957447,5383.850090881206,0.007679009166505747,0.00909090909090909,0.022222223,0,59,3.720421210318943E-4,2.9755465E-4,2.48269E-4,96
42901893,Bootero,10.0,1758.0,160.0,760.0,3.0,501.0,28.89999206365441,20-29,569.0,5.0,0,1,1,1.0,0.0,1.0,9.0,5.418254319893665,0.0,0.0,0.0,0.0,0,603,5.875131382127692E-5,0.0,2.7585445E-5,96
585434206,JillianLeBlanc4,10.0,125.0,45.0,122.0,0.0,53.0,19.355306283299832,10-19,446.0,3.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71428573,0,59,5.875131382127692E-5,0.0,0.0,385
437851552,ninajeancordell,10.0,1127.0,120.0,456.0,2.0,20.0,32.68481244853035,30-39,577.0,5.0,6,6,12,12.0,6.0,6.0,7.0,3.4516843971631204,502.2220337640784,0.02827112858958738,0.007575757575757576,0.06666667,0,59,1.2851664352693022E-4,1.8935296E-4,1.9309812E-4,446
37007942,Ceekay77,10.0,3331.0,71.0,236.0,3.0,59.0,36.84971172049191,30-39,655.0,6.0,1,3,4,4.0,1.0,3.0,8.0,4.107712765957447,83.93659531814608,7.34024509212795E-4,0.0,0.0,0,59,1.0712733648902387E-4,5.4100845E-5,5.517089E-5,47
415942926,JaclynDimmer,10.0,542.0,44.0,136.0,0.0,33.0,27.71158366157374,20-29,435.0,4.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0,59,5.875131382127692E-5,0.0,0.0,386
447487582,MelanieKiers,10.0,111.0,25.0,134.0,0.0,7.0,20.496083415269382,20-29,330.0,3.0,1,1,2,2.0,1.0,1.0,8.0,4.538563829787234,0.0,0.0016955282516035485,0.0,0.5,0,59,8.403325312548787E-5,5.4100845E-5,5.517089E-5,66
382516525,Buswell_FedNDP,10.0,4707.0,198.0,228.0,2.0,44.0,45.4417105982105,40-49,702.0,6.0,27,16,43,43.0,27.0,16.0,7.0,3.37854609929078,8257.73758428366,0.06928284207337314,0.02602436323366556,0.05587121,0,59,6.033016034979236E-4,7.574118E-4,7.723925E-4,320
321349799,LarissaJSmit,10.0,347.0,266.0,546.0,1.0,0.0,24.44766663570531,20-29,567.0,4.0,10,13,23,23.0,10.0,13.0,7.0,3.5390070921985815,5432.052693930018,0.05366577624462745,0.05928853754940711,0.1875,0,59,3.86664318317759E-4,2.9755465E-4,3.034399E-4,66
16449405,craigcantin,10.0,848.0,1009.0,2000.0,54.0,0.0,43.12473672492136,40-49,631.0,5.0,23,21,44,44.0,23.0,21.0,7.0,3.125886524822695,13798.116284628448,0.06295994968393365,0.02748414376321353,0.10846561,0,59,6.683597307509422E-4,6.492101E-4,6.620507E-4,155
13229652,ikonvodka,10.0,1789.0,1570.0,1873.0,40.0,4.0,36.45685750925141,30-39,564.0,5.0,2,1,3,3.0,2.0,1.0,8.0,4.765514184397163,201.67849240850782,0.005546959976159385,0.0,0.0,0,59,0.0012104035358966503,8.1151265E-5,8.2756334E-5,212
974785080,VisionGRAMintl,10.0,1006.0,59.0,384.0,2.0,84.0,41.04344430629635,40-49,521.0,6.0,2,2,4,4.0,2.0,2.0,9.0,4.79592740150509,0.0,6.070422512955594E-4,0.08333333333333333,1.0,0,59,1.267930214080395E-4,8.1151265E-5,8.2756334E-5,66
234517520,BdotROYdot,10.0,139.0,31.0,30.0,1.0,11.0,16.772039545866825,10-19,338.0,3.0,0,1,1,1.0,0.0,1.0,7.0,3.614975631369074,0.0,0.0,0.0,0.5,0,604,5.875131382127692E-5,0.0,2.7585445E-5,446
1287167142,BrendanCalorie,10.0,37.0,8.0,50.0,0.0,0.0,16.747170737840236,10-19,49.0,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,605,5.875131382127692E-5,0.0,0.0,387
795423546,nnocitob,10.0,277.0,40.0,78.0,0.0,0.0,25.84168273656968,20-29,268.0,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235,606,5.875131382127692E-5,0.0,0.0,388
68853920,Chase__B,10.0,1037.0,76.0,391.0,1.0,14.0,25.65495569529785,20-29,427.0,5.0,1,2,3,3.0,1.0,2.0,8.0,3.877659574468085,0.0,0.007517023604685352,0.16666666666666666,1.0,0,59,9.313758314142038E-5,5.4100845E-5,5.517089E-5,155
432866135,kristaknechtle,10.0,758.0,94.0,212.0,2.0,10.0,40.889490574319666,40-49,573.0,5.0,2,3,5,5.0,2.0,3.0,8.0,4.029255319148936,636.3673230729338,0.006913850443878408,0.05,0.33333334,0,59,1.1484159393132903E-4,8.1151265E-5,8.2756334E-5,330
99879869,KelseyCMS,10.0,2797.0,116.0,190.0,4.0,12.0,36.74985610885422,30-39,647.0,6.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,607,5.875131382127692E-5,0.0,0.0,389
